X,Y,Z,grade_value,grade,section
176.8767,4000,-859.106495,0.536788529265925,Pb/Zn,Hilton
188.0088,4000,-844.31132,0.537377218566355,Pb/Zn,Hilton
200.3778,4000,-827.543455,0.542106677602196,Pb/Zn,Hilton
200.3778,4000,-819.652695,0.544021357614275,Pb/Zn,Hilton
213.9837,4000,-800.91214,0.54593106392752,Pb/Zn,Hilton
226.3527,4000,-771.32179,0.534289990816073,Pb/Zn,Hilton
226.3527,4000,-768.362755,0.53490726716582,Pb/Zn,Hilton
222.642,4000,-787.10331,0.531319852961209,Pb/Zn,Hilton
487.3386,4000,-188.391895,0.536737855338946,Pb/Zn,Hilton
479.9172,4000,-205.15976,0.537349190152058,Pb/Zn,Hilton
476.2065,4000,-215.02321,0.533052633513014,Pb/Zn,Hilton
467.5482,4000,-235.736455,0.532220429405814,Pb/Zn,Hilton
461.3637,4000,-252.50432,0.531585816105124,Pb/Zn,Hilton
451.4685,4000,-257.436045,0.539925169780918,Pb/Zn,Hilton
446.5209,4000,-283.081015,0.532825696999835,Pb/Zn,Hilton
437.8626,4000,-287.026395,0.536740425710598,Pb/Zn,Hilton
437.8626,4000,-303.79426,0.532066783018154,Pb/Zn,Hilton
424.2567,4000,-329.43923,0.538929857985863,Pb/Zn,Hilton
420.546,4000,-349.16613,0.545625239589121,Pb/Zn,Hilton
413.1246,4000,-357.05689,0.542820895928365,Pb/Zn,Hilton
408.177,4000,-380.72917,0.540191886762449,Pb/Zn,Hilton
390.8604,4000,-401.442415,0.533208792770067,Pb/Zn,Hilton
406.9401,4000,-382.70186,0.538477584020167,Pb/Zn,Hilton
385.9128,4000,-422.15566,0.537967779721276,Pb/Zn,Hilton
379.7283,4000,-431.032765,0.536075256082966,Pb/Zn,Hilton
372.3069,4000,-445.82794,0.533580766349692,Pb/Zn,Hilton
358.701,4000,-463.58215,0.533473982937571,Pb/Zn,Hilton
357.4641,4000,-481.33636,0.538373244283775,Pb/Zn,Hilton
348.8058,4000,-480.350015,0.541918432448192,Pb/Zn,Hilton
348.8058,4000,-497.11788,0.540570025859794,Pb/Zn,Hilton
341.3844,4000,-519.803815,0.536217171654301,Pb/Zn,Hilton
337.6737,4000,-545.448785,0.535784390216023,Pb/Zn,Hilton
332.7261,4000,-559.257615,0.544405462387492,Pb/Zn,Hilton
325.3047,4000,-576.02548,0.54675339944658,Pb/Zn,Hilton
316.6464,4000,-593.77969,0.535338916328624,Pb/Zn,Hilton
307.9881,4000,-580.957205,0.532844566403946,Pb/Zn,Hilton
300.5667,4000,-597.72507,0.548139239057739,Pb/Zn,Hilton
293.1453,4000,-612.520245,0.532077248242775,Pb/Zn,Hilton
285.7239,4000,-627.31542,0.530635773170248,Pb/Zn,Hilton
279.5394,4000,-646.055975,0.535113378864889,Pb/Zn,Hilton
290.6715,4000,-635.20618,0.540735189882464,Pb/Zn,Hilton
288.1977,4000,-644.083285,0.540355488535735,Pb/Zn,Hilton
275.8287,4000,-656.90577,0.535998995066393,Pb/Zn,Hilton
275.8287,4000,-669.728255,0.534220561651777,Pb/Zn,Hilton
268.4073,4000,-684.52343,0.537906264832199,Pb/Zn,Hilton
275.8287,4000,-672.68729,0.545928710979607,Pb/Zn,Hilton
265.9335,4000,-694.38688,0.54470662634333,Pb/Zn,Hilton
260.9859,4000,-715.100125,0.538393142832647,Pb/Zn,Hilton
257.2752,4000,-713.127435,0.537495583744976,Pb/Zn,Hilton
257.2752,4000,-726.936265,0.549220104256769,Pb/Zn,Hilton
254.8014,4000,-733.84068,0.547585408443726,Pb/Zn,Hilton
251.0907,4000,-740.745095,0.538423000993662,Pb/Zn,Hilton
249.8538,4000,-750.608545,0.54495049227034,Pb/Zn,Hilton
247.38,4000,-769.3491,0.530825921629266,Pb/Zn,Hilton
236.2479,4000,-779.21255,0.541231449925799,Pb/Zn,Hilton
237.4848,4000,-792.035035,0.546158415774018,Pb/Zn,Hilton
230.0634,4000,-807.816555,0.531889470975591,Pb/Zn,Hilton
228.8265,4000,-813.734625,0.532992226768979,Pb/Zn,Hilton
222.642,4000,-824.58442,0.547884795640939,Pb/Zn,Hilton
202.8516,4000,-842.33863,0.538111975291962,Pb/Zn,Hilton
201.6147,4000,-854.17477,0.540357910814098,Pb/Zn,Hilton
173.166,4000,-873.90167,0.548849774417723,Pb/Zn,Hilton
175.6398,4000,-885.73781,0.535449418934808,Pb/Zn,Hilton
196.6671,4000,-864.03822,0.538315385910451,Pb/Zn,Hilton
166.9815,4000,-887.7105,0.538616978908349,Pb/Zn,Hilton
157.0863,4000,-909.41009,0.531281241224561,Pb/Zn,Hilton
141.0066,4000,-920.259885,0.538235111626613,Pb/Zn,Hilton
141.0066,4000,-932.096025,0.542569475975274,Pb/Zn,Hilton
152.1387,4000,-913.35547,0.530473676818018,Pb/Zn,Hilton
170.6922,4000,-901.51933,0.531992928380729,Pb/Zn,Hilton
186.7719,4000,-885.73781,0.533125793207297,Pb/Zn,Hilton
531.867,4000,-240.66818,0.545981081853874,Pb/Zn,Hilton
512.0766,4000,-289.98543,0.544161761139164,Pb/Zn,Hilton
508.3659,4000,-297.87619,0.530768261937613,Pb/Zn,Hilton
503.4183,4000,-325.49385,0.534851394441885,Pb/Zn,Hilton
484.8648,4000,-354.097855,0.542362995591037,Pb/Zn,Hilton
482.391,4000,-366.92034,0.543676646334838,Pb/Zn,Hilton
478.6803,4000,-381.715515,0.539871691504268,Pb/Zn,Hilton
446.5209,4000,-416.23759,0.540752834123301,Pb/Zn,Hilton
468.7851,4000,-424.12835,0.539552642973317,Pb/Zn,Hilton
456.4161,4000,-453.7187,0.544750662652733,Pb/Zn,Hilton
456.4161,4000,-433.005455,0.530893046870814,Pb/Zn,Hilton
448.9947,4000,-442.868905,0.546801448449583,Pb/Zn,Hilton
446.5209,4000,-456.677735,0.546853021403929,Pb/Zn,Hilton
447.7578,4000,-480.350015,0.547192398723437,Pb/Zn,Hilton
424.2567,4000,-495.14519,0.539512314422119,Pb/Zn,Hilton
424.2567,4000,-502.049605,0.530676138059675,Pb/Zn,Hilton
426.7305,4000,-529.667265,0.549660697190428,Pb/Zn,Hilton
440.3364,4000,-515.858435,0.536935886972784,Pb/Zn,Hilton
440.3364,4000,-496.131535,0.544228239709517,Pb/Zn,Hilton
445.284,4000,-464.568495,0.540715224307349,Pb/Zn,Hilton
415.5984,4000,-526.70823,0.549489202263081,Pb/Zn,Hilton
415.5984,4000,-536.57168,0.533485231244603,Pb/Zn,Hilton
415.5984,4000,-549.394165,0.530388306850986,Pb/Zn,Hilton
414.3615,4000,-561.230305,0.542352789193874,Pb/Zn,Hilton
401.9925,4000,-575.039135,0.530977943215864,Pb/Zn,Hilton
394.5711,4000,-593.77969,0.540426861369763,Pb/Zn,Hilton
394.5711,4000,-608.574865,0.533257165862221,Pb/Zn,Hilton
406.9401,4000,-585.88893,0.53313017419841,Pb/Zn,Hilton
400.7556,4000,-579.97086,0.530528071181224,Pb/Zn,Hilton
395.808,4000,-581.94355,0.537500217828268,Pb/Zn,Hilton
377.2545,4000,-635.20618,0.533671067411165,Pb/Zn,Hilton
366.1224,4000,-656.90577,0.53904287443147,Pb/Zn,Hilton
359.9379,4000,-688.46881,0.540878421895588,Pb/Zn,Hilton
343.8582,4000,-707.209365,0.537882439547408,Pb/Zn,Hilton
326.5416,4000,-746.663165,0.535446089439278,Pb/Zn,Hilton
347.5689,4000,-704.25033,0.531850066406401,Pb/Zn,Hilton
342.6213,4000,-712.14109,0.53467894555963,Pb/Zn,Hilton
322.8309,4000,-760.471995,0.532828848017435,Pb/Zn,Hilton
304.2774,4000,-794.99407,0.542728357065341,Pb/Zn,Hilton
280.7763,4000,-839.379595,0.53924124613108,Pb/Zn,Hilton
278.3025,4000,-852.20208,0.547188763077602,Pb/Zn,Hilton
280.7763,4000,-860.09284,0.549097939785892,Pb/Zn,Hilton
267.1704,4000,-873.90167,0.546060137051336,Pb/Zn,Hilton
260.9859,4000,-890.669535,0.532677443214613,Pb/Zn,Hilton
251.0907,4000,-905.46471,0.532803511235955,Pb/Zn,Hilton
244.9062,4000,-921.24623,0.544427249439519,Pb/Zn,Hilton
258.5121,4000,-906.451055,0.535069760549352,Pb/Zn,Hilton
277.0656,4000,-871.92898,0.531951251030996,Pb/Zn,Hilton
237.4848,4000,-940.97313,0.539375672792224,Pb/Zn,Hilton
233.7741,4000,-948.86389,0.542797093748209,Pb/Zn,Hilton
226.3527,4000,-950.83658,0.531363413110212,Pb/Zn,Hilton
221.4051,4000,-956.75465,0.540686619108899,Pb/Zn,Hilton
221.4051,4000,-970.56348,0.53640722827983,Pb/Zn,Hilton
212.7468,4000,-970.56348,0.535524541256317,Pb/Zn,Hilton
201.6147,4000,-992.26307,0.546585285054213,Pb/Zn,Hilton
197.904,4000,-1004.09921,0.534072281519259,Pb/Zn,Hilton
192.9564,4000,-1007.058245,0.549884974114724,Pb/Zn,Hilton
211.5099,4000,-976.48155,0.547242098455603,Pb/Zn,Hilton
230.0634,4000,-941.959475,0.545281477501614,Pb/Zn,Hilton
186.7719,4000,-1004.09921,0.54303155713035,Pb/Zn,Hilton
183.0612,4000,-1020.867075,0.538128759767509,Pb/Zn,Hilton
175.6398,4000,-1022.839765,0.547096082810008,Pb/Zn,Hilton
168.2184,4000,-1038.621285,0.539049307598822,Pb/Zn,Hilton
148.428,4000,-1053.41646,0.534661943924499,Pb/Zn,Hilton
141.0066,4000,-1064.266255,0.549433744259158,Pb/Zn,Hilton
126.1638,4000,-1094.84295,0.533923427006858,Pb/Zn,Hilton
148.428,4000,-1069.19798,0.541763189665527,Pb/Zn,Hilton
131.1114,4000,-1059.33453,0.538780907384216,Pb/Zn,Hilton
587.5275,4000,-183.46017,0.546736591461522,Pb/Zn,Hilton
587.5275,4000,-194.309965,0.540609157807492,Pb/Zn,Hilton
573.9216,4000,-216.009555,0.541976690883619,Pb/Zn,Hilton
573.9216,4000,-230.80473,0.547398337946521,Pb/Zn,Hilton
560.3157,4000,-244.61356,0.530308379122136,Pb/Zn,Hilton
556.605,4000,-270.25853,0.532653222758965,Pb/Zn,Hilton
556.605,4000,-283.081015,0.534423449382149,Pb/Zn,Hilton
544.236,4000,-296.889845,0.532508619398818,Pb/Zn,Hilton
545.4729,4000,-318.589435,0.540328711849413,Pb/Zn,Hilton
538.0515,4000,-333.38461,0.548768490328591,Pb/Zn,Hilton
530.6301,4000,-344.234405,0.531213836103879,Pb/Zn,Hilton
523.2087,4000,-367.906685,0.542445510082639,Pb/Zn,Hilton
515.7873,4000,-390.59262,0.541056831936088,Pb/Zn,Hilton
508.3659,4000,-405.387795,0.548528696472934,Pb/Zn,Hilton
500.9445,4000,-421.169315,0.545685517166693,Pb/Zn,Hilton
500.9445,4000,-433.005455,0.546252680134498,Pb/Zn,Hilton
491.0493,4000,-441.88256,0.546607461573813,Pb/Zn,Hilton
487.3386,4000,-451.74601,0.531585591639524,Pb/Zn,Hilton
479.9172,4000,-472.459255,0.54299491995511,Pb/Zn,Hilton
472.4958,4000,-481.33636,0.540904018562303,Pb/Zn,Hilton
467.5482,4000,-500.076915,0.535645727214908,Pb/Zn,Hilton
484.8648,4000,-486.268085,0.532409941133432,Pb/Zn,Hilton
481.1541,4000,-496.131535,0.537629027299571,Pb/Zn,Hilton
474.9696,4000,-508.95402,0.531760489054499,Pb/Zn,Hilton
442.8102,4000,-554.32589,0.542957006973293,Pb/Zn,Hilton
440.3364,4000,-571.093755,0.543312068884778,Pb/Zn,Hilton
458.8899,4000,-539.530715,0.535115652041249,Pb/Zn,Hilton
436.6257,4000,-573.066445,0.533006105734788,Pb/Zn,Hilton
430.4412,4000,-598.711415,0.530680305934818,Pb/Zn,Hilton
414.3615,4000,-614.492935,0.544598543188764,Pb/Zn,Hilton
414.3615,4000,-626.329075,0.545845203206936,Pb/Zn,Hilton
427.9674,4000,-607.58852,0.543569430944803,Pb/Zn,Hilton
403.2294,4000,-640.137905,0.549869565608172,Pb/Zn,Hilton
400.7556,4000,-659.864805,0.541902474890785,Pb/Zn,Hilton
393.3342,4000,-670.7146,0.532762340086138,Pb/Zn,Hilton
383.439,4000,-686.49612,0.548136257834811,Pb/Zn,Hilton
372.3069,4000,-703.263985,0.531219534302443,Pb/Zn,Hilton
387.1497,4000,-688.46881,0.533179374763422,Pb/Zn,Hilton
385.9128,4000,-710.1684,0.534197347044947,Pb/Zn,Hilton
369.8331,4000,-722.990885,0.548548649582767,Pb/Zn,Hilton
363.6486,4000,-743.70413,0.546052743737917,Pb/Zn,Hilton
362.4117,4000,-748.635855,0.545631753509137,Pb/Zn,Hilton
373.5438,4000,-733.84068,0.539627663968964,Pb/Zn,Hilton
358.701,4000,-734.827025,0.540736963874247,Pb/Zn,Hilton
352.5165,4000,-770.335445,0.549419210441975,Pb/Zn,Hilton
342.6213,4000,-794.007725,0.530539705345235,Pb/Zn,Hilton
352.5165,4000,-762.444685,0.533929844085693,Pb/Zn,Hilton
347.5689,4000,-783.15793,0.535891017487627,Pb/Zn,Hilton
333.963,4000,-796.96676,0.533742460762912,Pb/Zn,Hilton
335.1999,4000,-812.74828,0.538939724934697,Pb/Zn,Hilton
321.594,4000,-825.570765,0.549704382335356,Pb/Zn,Hilton
333.963,4000,-831.488835,0.542658799006064,Pb/Zn,Hilton
324.0678,4000,-834.44787,0.547705723236114,Pb/Zn,Hilton
322.8309,4000,-844.31132,0.539366398201038,Pb/Zn,Hilton
314.1726,4000,-856.14746,0.547071052708317,Pb/Zn,Hilton
311.6988,4000,-865.024565,0.539952878138306,Pb/Zn,Hilton
309.225,4000,-876.860705,0.543731039651915,Pb/Zn,Hilton
289.4346,4000,-887.7105,0.54189369017055,Pb/Zn,Hilton
289.4346,4000,-905.46471,0.531067945589649,Pb/Zn,Hilton
288.1977,4000,-912.369125,0.538456440768153,Pb/Zn,Hilton
268.4073,4000,-939.00044,0.541836115086347,Pb/Zn,Hilton
272.118,4000,-953.795615,0.543865929312692,Pb/Zn,Hilton
253.5645,4000,-979.440585,0.541868555470383,Pb/Zn,Hilton
247.38,4000,-994.23576,0.547154973292339,Pb/Zn,Hilton
620.9238,4000,-114.41602,0.534777948682991,Pb/Zn,Hilton
629.5821,4000,-127.238505,0.543190188352298,Pb/Zn,Hilton
619.6869,4000,-144.00637,0.545314518380155,Pb/Zn,Hilton
618.45,4000,-174.583065,0.538292618444194,Pb/Zn,Hilton
611.0286,4000,-192.337275,0.5384332478587,Pb/Zn,Hilton
606.081,4000,-226.85935,0.531092794352648,Pb/Zn,Hilton
585.0537,4000,-236.7228,0.538377890140509,Pb/Zn,Hilton
585.0537,4000,-259.408735,0.543166659747993,Pb/Zn,Hilton
575.1585,4000,-276.1766,0.546533263236352,Pb/Zn,Hilton
575.1585,4000,-295.9035,0.534443529466304,Pb/Zn,Hilton
552.8943,4000,-316.616745,0.531070005373585,Pb/Zn,Hilton
565.2633,4000,-338.316335,0.5438780549265,Pb/Zn,Hilton
555.3681,4000,-346.207095,0.537331408088612,Pb/Zn,Hilton
545.4729,4000,-361.988615,0.539547987766193,Pb/Zn,Hilton
544.236,4000,-372.83841,0.532029055766319,Pb/Zn,Hilton
533.1039,4000,-393.551655,0.536317293039615,Pb/Zn,Hilton
530.6301,4000,-418.21028,0.54857830713246,Pb/Zn,Hilton
524.4456,4000,-437.93718,0.538878819447176,Pb/Zn,Hilton
518.2611,4000,-450.759665,0.540300792207328,Pb/Zn,Hilton
507.129,4000,-467.52753,0.542429039785051,Pb/Zn,Hilton
508.3659,4000,-481.33636,0.532854273538282,Pb/Zn,Hilton
493.5231,4000,-494.158845,0.534313295722087,Pb/Zn,Hilton
491.0493,4000,-515.858435,0.546687731504739,Pb/Zn,Hilton
483.6279,4000,-538.54437,0.538422564701458,Pb/Zn,Hilton
500.9445,4000,-523.749195,0.542813691242489,Pb/Zn,Hilton
482.391,4000,-550.38051,0.538044803362064,Pb/Zn,Hilton
473.7327,4000,-572.0801,0.532382723469704,Pb/Zn,Hilton
470.022,4000,-588.847965,0.537066956631678,Pb/Zn,Hilton
450.2316,4000,-609.56121,0.536553031433166,Pb/Zn,Hilton
446.5209,4000,-621.39735,0.532724326420554,Pb/Zn,Hilton
452.7054,4000,-640.137905,0.537483065223197,Pb/Zn,Hilton
431.6781,4000,-652.96039,0.53359189800005,Pb/Zn,Hilton
429.2043,4000,-670.7146,0.544225398966191,Pb/Zn,Hilton
435.3888,4000,-665.782875,0.540387284714133,Pb/Zn,Hilton
425.4936,4000,-677.619015,0.545477874397304,Pb/Zn,Hilton
409.4139,4000,-708.19571,0.535582880728739,Pb/Zn,Hilton
399.5187,4000,-742.717785,0.537141278252025,Pb/Zn,Hilton
384.6759,4000,-763.43103,0.549939922082153,Pb/Zn,Hilton
384.6759,4000,-776.253515,0.531569867864096,Pb/Zn,Hilton
379.7283,4000,-789.076,0.533968525527241,Pb/Zn,Hilton
356.2272,4000,-833.461525,0.54529838360098,Pb/Zn,Hilton
346.332,4000,-859.106495,0.538737272981404,Pb/Zn,Hilton
354.9903,4000,-831.488835,0.546315199514999,Pb/Zn,Hilton
369.8331,4000,-809.789245,0.533741243094458,Pb/Zn,Hilton
374.7807,4000,-800.91214,0.532918291574937,Pb/Zn,Hilton
343.8582,4000,-879.81974,0.540830254090784,Pb/Zn,Hilton
330.2523,4000,-901.51933,0.545734365790915,Pb/Zn,Hilton
331.4892,4000,-906.451055,0.53245223649654,Pb/Zn,Hilton
342.6213,4000,-905.46471,0.546181881030717,Pb/Zn,Hilton
331.4892,4000,-920.259885,0.547749353060038,Pb/Zn,Hilton
314.1726,4000,-937.02775,0.54665567049053,Pb/Zn,Hilton
314.1726,4000,-950.83658,0.531722068682223,Pb/Zn,Hilton
298.0929,4000,-957.740995,0.542547409376509,Pb/Zn,Hilton
298.0929,4000,-963.659065,0.537297581216433,Pb/Zn,Hilton
290.6715,4000,-980.42693,0.549984453466471,Pb/Zn,Hilton
272.118,4000,-995.222105,0.534722809352665,Pb/Zn,Hilton
270.8811,4000,-1006.0719,0.544019458350203,Pb/Zn,Hilton
286.9608,4000,-992.26307,0.544854363808721,Pb/Zn,Hilton
257.2752,4000,-1017.90804,0.53632341989433,Pb/Zn,Hilton
254.8014,4000,-1026.785145,0.535478220175435,Pb/Zn,Hilton
273.3549,4000,-1008.04459,0.54747338564023,Pb/Zn,Hilton
230.0634,4000,-1028.757835,0.54764004901149,Pb/Zn,Hilton
239.9586,4000,-1048.484735,0.536250702374006,Pb/Zn,Hilton
263.4597,4000,-1021.85342,0.54895257977065,Pb/Zn,Hilton
227.5896,4000,-1056.375495,0.536786308722932,Pb/Zn,Hilton
218.9313,4000,-1070.184325,0.543303760128556,Pb/Zn,Hilton
195.4302,4000,-1086.95219,0.538170151773146,Pb/Zn,Hilton
180.5874,4000,-1098.78833,0.537023593412378,Pb/Zn,Hilton
175.6398,4000,-1114.56985,0.547336354658901,Pb/Zn,Hilton
165.7446,4000,-1121.474265,0.54475940281914,Pb/Zn,Hilton
157.0863,4000,-1125.419645,0.531721537326698,Pb/Zn,Hilton
148.428,4000,-1136.26944,0.537924682197175,Pb/Zn,Hilton
134.8221,4000,-1138.24213,0.535261851736924,Pb/Zn,Hilton
157.0863,4000,-1115.556195,0.538892666857486,Pb/Zn,Hilton
188.0088,4000,-1089.911225,0.533062802487965,Pb/Zn,Hilton
124.9269,4000,-1145.146545,0.533058067527307,Pb/Zn,Hilton
205.3254,4000,-1123.446955,0.549886095025851,Pb/Zn,Hilton
204.0885,4000,-1125.419645,0.534068684617398,Pb/Zn,Hilton
236.2479,4000,-1106.67909,0.542705286974746,Pb/Zn,Hilton
256.0383,4000,-1083.993155,0.547064746681214,Pb/Zn,Hilton
241.1955,4000,-1093.856605,0.533491899519878,Pb/Zn,Hilton
270.8811,4000,-1054.402805,0.546138211313211,Pb/Zn,Hilton
293.1453,4000,-1039.60763,0.532247158382702,Pb/Zn,Hilton
321.594,4000,-1010.01728,0.542332052776073,Pb/Zn,Hilton
335.1999,4000,-982.39962,0.532130491501626,Pb/Zn,Hilton
343.8582,4000,-947.877545,0.549539642926591,Pb/Zn,Hilton
368.5962,4000,-905.46471,0.549100465012104,Pb/Zn,Hilton
368.5962,4000,-884.751465,0.537727002446393,Pb/Zn,Hilton
390.8604,4000,-861.079185,0.536924882986074,Pb/Zn,Hilton
387.1497,4000,-844.31132,0.534331510753431,Pb/Zn,Hilton
401.9925,4000,-822.61173,0.534247500908994,Pb/Zn,Hilton
411.8877,4000,-801.898485,0.534245921522926,Pb/Zn,Hilton
