X,Y,Z,grade
690.0,92.5,-78.25,0.06565917414000874
690.0,92.5,-73.75,0.06561310040920991
690.0,92.5,-69.25,0.06554874635709933
690.0,97.5,-163.75,0.06127334805763691
690.0,97.5,-159.25,0.06169161697744903
690.0,97.5,-154.75,0.062101731467216294
690.0,97.5,-150.25,0.06250050973569679
690.0,97.5,-145.75,0.06288484778459454
690.0,97.5,-141.25,0.06325177428234648
690.0,97.5,-136.75,0.063598501086011
690.0,97.5,-132.25,0.06392246942703017
690.0,97.5,-127.75,0.06422139280847206
690.0,97.5,-123.25,0.06449329817920624
690.0,97.5,-118.75,0.0647365667193228
690.0,97.5,-114.25,0.0649499745600791
690.0,97.5,-109.75,0.0651327321782623
690.0,97.5,-105.25,0.06528451945862239
690.0,97.5,-100.75,0.06540551201325605
690.0,97.5,-96.25,0.06549639373405793
690.0,97.5,-91.75,0.06555835099780277
690.0,97.5,-87.25,0.06559304544087359
690.0,97.5,-82.75,0.06560256450477478
690.0,97.5,-78.25,0.06558935157224759
690.0,97.5,-73.75,0.0655561199529566
690.0,97.5,-69.25,0.06550575679253252
690.0,102.5,-159.25,0.06182366678440629
690.0,102.5,-154.75,0.06220754014345082
690.0,102.5,-150.25,0.06258044385423392
690.0,102.5,-145.75,0.06293962909042104
690.0,102.5,-141.25,0.06328247162835361
690.0,102.5,-136.75,0.06360651666324987
690.0,102.5,-132.25,0.06390952064119972
690.0,102.5,-127.75,0.06418949039171863
690.0,102.5,-123.25,0.06444472009016773
690.0,102.5,-118.75,0.06467382639692867
690.0,102.5,-114.25,0.06487578150880001
690.0,102.5,-109.75,0.0650499429485037
690.0,102.5,-105.25,0.06519607795120448
690.0,102.5,-100.75,0.06531437956754409
690.0,102.5,-96.25,0.06540547134790661
690.0,102.5,-91.75,0.06547039784811667
690.0,102.5,-87.25,0.06551059920204431
690.0,102.5,-82.75,0.06552786948579242
690.0,102.5,-78.25,0.06552430028792505
690.0,102.5,-73.75,0.06550221249265391
690.0,102.5,-69.25,0.06546408050289167
690.0,107.5,-159.25,0.06194490828279925
690.0,107.5,-154.75,0.06230462871945876
690.0,107.5,-150.25,0.06265380235504495
690.0,107.5,-145.75,0.0629899921111953
690.0,107.5,-141.25,0.06331087854491228
690.0,107.5,-136.75,0.06361429917367763
690.0,107.5,-132.25,0.06389828554879853
690.0,107.5,-127.75,0.06416109795090333
690.0,107.5,-123.25,0.06440125769336125
690.0,107.5,-118.75,0.0646175768902986
690.0,107.5,-114.25,0.06480918518348612
690.0,107.5,-109.75,0.06497555241018557
690.0,107.5,-105.25,0.06511650567231556
690.0,107.5,-100.75,0.06523223890186929
690.0,107.5,-96.25,0.06532331295190252
690.0,107.5,-91.75,0.06539064455963112
690.0,107.5,-87.25,0.06543548322397386
690.0,107.5,-82.75,0.06545937602208415
690.0,107.5,-78.25,0.06546412150063474
690.0,107.5,-73.75,0.06545171483120767
690.0,107.5,-69.25,0.06542428724380986
690.0,112.5,-154.75,0.06239463658958034
690.0,112.5,-150.25,0.06272202482907809
690.0,112.5,-145.75,0.0630371644562782
690.0,112.5,-141.25,0.06333800280832486
690.0,112.5,-136.75,0.06362263251257279
690.0,112.5,-132.25,0.06388932389016114
690.0,112.5,-127.75,0.0641365551869685
690.0,112.5,-123.25,0.06436304035309842
690.0,112.5,-118.75,0.06456775400797497
690.0,112.5,-114.25,0.06474995302121461
690.0,112.5,-109.75,0.06490919386014732
690.0,112.5,-105.25,0.06504534458874779
690.0,112.5,-100.75,0.06515859024355347
690.0,112.5,-96.25,0.06524943034273975
690.0,112.5,-91.75,0.0653186675499416
690.0,112.5,-87.25,0.0653673870093936
690.0,112.5,-82.75,0.06539692653707901
690.0,112.5,-78.25,0.0654088385973673
690.0,112.5,-73.75,0.06540484570196058
690.0,112.5,-69.25,0.06538679142973217
690.0,117.5,-154.75,0.062478944537761205
690.0,117.5,-150.25,0.06278630705079968
690.0,117.5,-145.75,0.06308214677486469
690.0,117.5,-141.25,0.0633646441674654
690.0,117.5,-136.75,0.06363211389243392
690.0,117.5,-132.25,0.06388303289118973
690.0,117.5,-127.75,0.06411606644114476
690.0,117.5,-123.25,0.06433009181235907
690.0,117.5,-118.75,0.06452421908474189
690.0,117.5,-114.25,0.0646978085761623
690.0,117.5,-109.75,0.06485048419007239
690.0,117.5,-105.25,0.06498214186919216
690.0,117.5,-100.75,0.06509295229493442
690.0,117.5,-96.25,0.06518335704673058
690.0,117.5,-91.75,0.06525405765566261
690.0,117.5,-87.25,0.0653059973474851
690.0,117.5,-82.75,0.06534033573476024
690.0,117.5,-78.25,0.0653584172269486
690.0,117.5,-73.75,0.06536173440927259
690.0,117.5,-69.25,0.06535188802757498
690.0,122.5,-150.25,0.06284763306044884
690.0,122.5,-145.75,0.06312574596402568
690.0,122.5,-141.25,0.0633914285266477
690.0,122.5,-136.75,0.06364318844130579
690.0,122.5,-132.25,0.0638796812409855
690.0,122.5,-127.75,0.06409973261322818
690.0,122.5,-123.25,0.06430235843134277
690.0,122.5,-118.75,0.06448678206313169
690.0,122.5,-114.25,0.06465244846451888
690.0,122.5,-109.75,0.06479903450305884
690.0,122.5,-105.25,0.0649264549148701
690.0,122.5,-100.75,0.06503486330981796
690.0,122.5,-96.25,0.0651246477301135
690.0,122.5,-91.75,0.06519642044926291
690.0,122.5,-87.25,0.06525100196596811
690.0,122.5,-82.75,0.06528939947797983
690.0,122.5,-78.25,0.0653127804752336
690.0,122.5,-73.75,0.06532244242543153
690.0,122.5,-69.25,0.06531977979379959
690.0,127.5,-145.75,0.06316860506726607
690.0,127.5,-141.25,0.06341883740688144
690.0,127.5,-136.75,0.06365617773919206
690.0,127.5,-132.25,0.0638794359796295
690.0,127.5,-127.75,0.06408757549724528
690.0,127.5,-123.25,0.06427973002555969
690.0,127.5,-118.75,0.06445521804170505
690.0,127.5,-114.25,0.06461355418966641
690.0,127.5,-109.75,0.06475445730615534
690.0,127.5,-105.25,0.06487785460963146
690.0,127.5,-100.75,0.06498388165240424
690.0,127.5,-96.25,0.06507287772702156
690.0,127.5,-91.75,0.06514537656751158
690.0,127.5,-87.25,0.06520209238810812
690.0,127.5,-82.75,0.06524390154133845
690.0,127.5,-78.25,0.06527182032883368
690.0,127.5,-73.75,0.06528697973278713
690.0,127.5,-69.25,0.06529059802517088
690.0,132.5,-145.75,0.06321122961837998
690.0,132.5,-141.25,0.063447233087011
690.0,132.5,-136.75,0.06367130335485519
690.0,132.5,-132.25,0.06388238393008118
690.0,132.5,-127.75,0.06407955654950391
690.0,132.5,-123.25,0.06426205543947255
690.0,132.5,-118.75,0.06442927926810106
690.0,132.5,-114.25,0.06458080043209284
690.0,132.5,-109.75,0.06471637132910657
690.0,132.5,-105.25,0.06483592729047472
690.0,132.5,-100.75,0.06493958589981826
690.0,132.5,-96.25,0.06502764250840078
690.0,132.5,-91.75,0.06510056188013892
690.0,132.5,-87.25,0.06515896605403682
690.0,132.5,-82.75,0.06520361868807603
690.0,132.5,-78.25,0.06523540633014327
690.0,132.5,-73.75,0.06525531722902475
690.0,132.5,-69.25,0.06526441843354248
690.0,137.5,-141.25,0.06347687989805806
690.0,137.5,-136.75,0.06368870625266704
690.0,137.5,-132.25,0.0638885488752415
690.0,137.5,-127.75,0.06407559149918686
690.0,137.5,-123.25,0.06424915431344583
690.0,137.5,-118.75,0.06440870391340134
690.0,137.5,-114.25,0.06455386087822243
690.0,137.5,-109.75,0.06468440469942564
690.0,137.5,-105.25,0.06480027581921363
690.0,137.5,-100.75,0.06490157459016688
690.0,137.5,-96.25,0.06498855704396202
690.0,137.5,-91.75,0.06506162745670571
690.0,137.5,-87.25,0.06512132781827261
690.0,137.5,-82.75,0.06516832444507505
690.0,137.5,-78.25,0.06520339210884445
690.0,137.5,-73.75,0.0652273961755435
690.0,137.5,-69.25,0.06524127334593503
690.0,142.5,-136.75,0.06370846278368464
690.0,142.5,-132.25,0.06389790537899646
690.0,142.5,-127.75,0.06407556180579063
690.0,142.5,-123.25,0.06424082605361184
690.0,142.5,-118.75,0.0643932225404667
690.0,142.5,-114.25,0.0645324123207165
690.0,142.5,-109.75,0.06465819697978788
690.0,142.5,-105.25,0.06477052003585139
690.0,142.5,-100.75,0.06486946571926802
690.0,142.5,-96.25,0.06495525506690054
690.0,142.5,-91.75,0.06502823934998711
690.0,142.5,-87.25,0.0650888909479049
690.0,142.5,-82.75,0.06513779188060811
690.0,142.5,-78.25,0.06517562031140624
690.0,142.5,-73.75,0.06520313542151981
690.0,142.5,-69.25,0.06522116112903935
690.0,147.5,-132.25,0.06391038993581533
690.0,147.5,-127.75,0.06407932369204544
690.0,147.5,-123.25,0.0642368567154298
690.0,147.5,-118.75,0.06438256289753642
690.0,147.5,-114.25,0.06451613753347203
690.0,147.5,-109.75,0.06463740041817169
690.0,147.5,-105.25,0.06474629679580571
690.0,147.5,-100.75,0.06484289607406989
690.0,147.5,-96.25,0.0649273882720366
690.0,147.5,-91.75,0.06500007823683203
690.0,147.5,-87.25,0.06506137773837485
690.0,147.5,-82.75,0.06511179562847688
690.0,147.5,-78.25,0.0651519263256023
690.0,147.5,-73.75,0.0651824369532274
690.0,147.5,-69.25,0.06520405351298267
690.0,152.5,-127.75,0.06408671529056117
690.0,152.5,-123.25,0.06423702430964012
690.0,152.5,-118.75,0.06437645347955301
690.0,152.5,-114.25,0.06450472727000604
690.0,152.5,-109.75,0.06462168065344136
690.0,152.5,-105.25,0.06472725973450517
690.0,152.5,-100.75,0.06482152047189689
690.0,152.5,-96.25,0.06490462548110376
690.0,152.5,-91.75,0.06497683896112652
690.0,152.5,-87.25,0.06503851984686922
690.0,152.5,-82.75,0.06509011334909609
690.0,152.5,-78.25,0.06513214110098432
690.0,152.5,-73.75,0.06516519018091929
690.0,152.5,-69.25,0.06518990132115361
690.0,157.5,-123.25,0.06424110290081196
690.0,157.5,-118.75,0.06437462617176473
690.0,157.5,-114.25,0.06449788162916362
690.0,157.5,-109.75,0.06461071704490239
690.0,157.5,-105.25,0.06471307885958263
690.0,157.5,-100.75,0.06480501095634171
690.0,157.5,-96.25,0.0648866518044787
690.0,157.5,-91.75,0.06495823001841525
690.0,157.5,-87.25,0.06502005842441236
690.0,157.5,-82.75,0.06507252677463568
690.0,157.5,-78.25,0.06511609329260744
690.0,157.5,-73.75,0.06515127527276275
690.0,157.5,-69.25,0.06517863898724117
690.0,162.5,-114.25,0.06449531096056715
690.0,162.5,-109.75,0.06460420274296082
690.0,162.5,-105.25,0.06470344003972155
690.0,162.5,-100.75,0.06479305598541193
690.0,162.5,-96.25,0.06487316782141882
690.0,162.5,-91.75,0.06494397301376743
690.0,162.5,-87.25,0.06500574410921854
690.0,162.5,-82.75,0.06505882244950383
690.0,162.5,-78.25,0.06510361089859726
690.0,162.5,-73.75,0.06514056576763136
690.0,162.5,-69.25,0.06517018814588323
690.0,167.5,-105.25,0.06469804443706714
690.0,167.5,-100.75,0.06478535963540932
690.0,167.5,-96.25,0.06486388879400493
690.0,167.5,-91.75,0.06493380211595398
690.0,167.5,-87.25,0.06499533692820292
690.0,167.5,-82.75,0.06504879224943945
690.0,167.5,-78.25,0.06509452251891715
690.0,167.5,-73.75,0.06513293064023888
690.0,167.5,-69.25,0.0651644605123155
690.0,172.5,-96.25,0.06485854392379672
690.0,172.5,-91.75,0.06492746352371406
690.0,172.5,-87.25,0.06498860614061133
690.0,172.5,-82.75,0.06504223374048666
690.0,172.5,-78.25,0.06508865832998267
690.0,172.5,-73.75,0.06512823594818104
690.0,172.5,-69.25,0.06516136021296916
710.0,2.5,-190.75,0.04846458235790303
710.0,2.5,-186.25,0.048721894371190205
710.0,2.5,-181.75,0.049146563227226346
710.0,2.5,-177.25,0.04987679671038726
710.0,2.5,-172.75,0.05107640502824294
710.0,2.5,-168.25,0.05285211709659505
710.0,2.5,-163.75,0.05517637446757479
710.0,2.5,-159.25,0.05792379416288495
710.0,2.5,-154.75,0.06102614648452862
710.0,2.5,-150.25,0.06455649184351196
710.0,2.5,-145.75,0.06814615353101437
710.0,2.5,-141.25,0.07099339402304293
710.0,2.5,-136.75,0.07274118098168413
710.0,2.5,-132.25,0.07340145314266162
710.0,2.5,-127.75,0.0732951908688061
710.0,2.5,-123.25,0.07310011956523349
710.0,2.5,-118.75,0.07361382181805225
710.0,2.5,-114.25,0.075706083634932
710.0,2.5,-109.75,0.07925301529592914
710.0,2.5,-105.25,0.08287168294731038
710.0,2.5,-100.75,0.08547922679073952
710.0,2.5,-96.25,0.0866016307953349
710.0,2.5,-91.75,0.08659468096625617
710.0,2.5,-87.25,0.08598837397130943
710.0,2.5,-82.75,0.0845355372918709
710.0,2.5,-78.25,0.08239122573030018
710.0,2.5,-73.75,0.08020202892779142
710.0,2.5,-69.25,0.07802043234222564
710.0,7.5,-190.75,0.04886873231660178
710.0,7.5,-186.25,0.04920103317513436
710.0,7.5,-181.75,0.04970869388438733
710.0,7.5,-177.25,0.05051456485755357
710.0,7.5,-172.75,0.051757890590454526
710.0,7.5,-168.25,0.05352835827735669
710.0,7.5,-163.75,0.0558100211705227
710.0,7.5,-159.25,0.058508205505176526
710.0,7.5,-154.75,0.06153653864067
710.0,7.5,-150.25,0.06479773941547892
710.0,7.5,-145.75,0.06795441702924736
710.0,7.5,-141.25,0.07050188701333929
710.0,7.5,-136.75,0.07215682990151721
710.0,7.5,-132.25,0.07293182124487861
710.0,7.5,-127.75,0.07312747469867249
710.0,7.5,-123.25,0.07331860764094658
710.0,7.5,-118.75,0.07416122973624954
710.0,7.5,-114.25,0.07611023812063848
710.0,7.5,-109.75,0.0789732714686267
710.0,7.5,-105.25,0.08192364253889141
710.0,7.5,-100.75,0.08411804796687351
710.0,7.5,-96.25,0.08514497632033918
710.0,7.5,-91.75,0.08515019008405918
710.0,7.5,-87.25,0.08443914585660268
710.0,7.5,-82.75,0.08312574733945421
710.0,7.5,-78.25,0.08137015198293406
710.0,7.5,-73.75,0.07942928578171318
710.0,7.5,-69.25,0.07743346341170557
710.0,12.5,-190.75,0.049601870758834064
710.0,12.5,-186.25,0.050054166835981136
710.0,12.5,-181.75,0.05068809661497159
710.0,12.5,-177.25,0.05160102869008237
710.0,12.5,-172.75,0.05289549541342587
710.0,12.5,-168.25,0.05463447766633051
710.0,12.5,-163.75,0.05680614591309467
710.0,12.5,-159.25,0.0593327159342796
710.0,12.5,-154.75,0.06210129925021628
710.0,12.5,-150.25,0.06494886412677266
710.0,12.5,-145.75,0.06761544093461695
710.0,12.5,-141.25,0.06980762342428107
710.0,12.5,-136.75,0.07135315954614156
710.0,12.5,-132.25,0.07228131252652141
710.0,12.5,-127.75,0.07283405377512646
710.0,12.5,-123.25,0.07341683883286691
710.0,12.5,-118.75,0.07444448292879374
710.0,12.5,-114.25,0.07612693847658582
710.0,12.5,-109.75,0.07830152654413212
710.0,12.5,-105.25,0.08048623112282226
710.0,12.5,-100.75,0.08215312908774255
710.0,12.5,-96.25,0.08300130958338225
710.0,12.5,-91.75,0.08303840716929001
710.0,12.5,-87.25,0.08242646092709827
710.0,12.5,-82.75,0.0813225589254515
710.0,12.5,-78.25,0.07987388643964186
710.0,12.5,-73.75,0.07822672057372212
710.0,12.5,-69.25,0.07649649310175484
710.0,17.5,-190.75,0.05054816988684309
710.0,17.5,-186.25,0.05112727783106316
710.0,17.5,-181.75,0.05188464808903652
710.0,17.5,-177.25,0.05288981973051247
710.0,17.5,-172.75,0.05420960605270814
710.0,17.5,-168.25,0.055880248389810705
710.0,17.5,-163.75,0.057885757011573814
710.0,17.5,-159.25,0.060156932281464674
710.0,17.5,-154.75,0.06258214509027123
710.0,17.5,-150.25,0.06501044773661138
710.0,17.5,-145.75,0.06725812950518396
710.0,17.5,-141.25,0.06915268093779489
710.0,17.5,-136.75,0.07060279449655257
710.0,17.5,-132.25,0.07164567027360665
710.0,17.5,-127.75,0.07245038137080975
710.0,17.5,-123.25,0.0732690856500444
710.0,17.5,-118.75,0.07433411681750142
710.0,17.5,-114.25,0.0757383549952294
710.0,17.5,-109.75,0.07736768883681716
710.0,17.5,-105.25,0.07894263632673675
710.0,17.5,-100.75,0.08015344866267167
710.0,17.5,-96.25,0.08079981331758683
710.0,17.5,-91.75,0.08084397291042514
710.0,17.5,-87.25,0.08036152078259162
710.0,17.5,-82.75,0.07946703468921677
710.0,17.5,-78.25,0.07827811927889786
710.0,17.5,-73.75,0.07690452434226494
710.0,17.5,-69.25,0.07544198446848215
710.0,22.5,-190.75,0.051592595123782906
710.0,22.5,-186.25,0.05227843554117683
710.0,22.5,-181.75,0.053129005718056226
710.0,22.5,-177.25,0.05418954042268105
710.0,22.5,-172.75,0.055498761426131665
710.0,22.5,-168.25,0.057072176090732486
710.0,22.5,-163.75,0.05888904508651304
710.0,22.5,-159.25,0.060889605749805294
710.0,22.5,-154.75,0.06298081324956392
710.0,22.5,-150.25,0.06504581525949596
710.0,22.5,-145.75,0.0669601419116117
710.0,22.5,-141.25,0.06862071594041112
710.0,22.5,-136.75,0.06998074454462928
710.0,22.5,-132.25,0.0710722063796873
710.0,22.5,-127.75,0.07200174946975328
710.0,22.5,-123.25,0.07291462157515861
710.0,22.5,-118.75,0.07393337035534593
710.0,22.5,-114.25,0.07509604367851198
710.0,22.5,-109.75,0.07632795129083034
710.0,22.5,-105.25,0.07746765498106035
710.0,22.5,-100.75,0.0783353264011073
710.0,22.5,-96.25,0.07880352528759989
710.0,22.5,-91.75,0.07883072090127578
710.0,22.5,-87.25,0.07844888637063317
710.0,22.5,-82.75,0.07773035420215038
710.0,22.5,-78.25,0.07676100545151378
710.0,22.5,-73.75,0.07562595688384247
710.0,22.5,-69.25,0.07440299753623392
710.0,27.5,-190.75,0.05264600623186733
710.0,27.5,-186.25,0.05340739415152636
710.0,27.5,-181.75,0.05431366435594436
710.0,27.5,-177.25,0.055391574592209926
710.0,27.5,-172.75,0.056660428208755956
710.0,27.5,-168.25,0.05812228761122302
710.0,27.5,-163.75,0.059754500981545146
710.0,27.5,-159.25,0.061507939621466556
710.0,27.5,-154.75,0.06331134330217876
710.0,27.5,-150.25,0.06508060464880085
710.0,27.5,-145.75,0.06673286942826329
710.0,27.5,-141.25,0.06820493262311902
710.0,27.5,-136.75,0.06947123057855727
710.0,27.5,-132.25,0.07055316981482813
710.0,27.5,-127.75,0.07151281793725234
710.0,27.5,-123.25,0.07242933260748645
710.0,27.5,-118.75,0.07336441599731174
710.0,27.5,-114.25,0.07433096903458751
710.0,27.5,-109.75,0.07528099129986038
710.0,27.5,-105.25,0.0761205335961066
710.0,27.5,-100.75,0.07674472543333943
710.0,27.5,-96.25,0.07707448433414245
710.0,27.5,-91.75,0.07707714938679991
710.0,27.5,-87.25,0.07676568546266294
710.0,27.5,-82.75,0.07618459000258594
710.0,27.5,-78.25,0.07539405726083703
710.0,27.5,-73.75,0.07445839759135628
710.0,27.5,-69.25,0.07343906226853977
710.0,32.5,-186.25,0.05445673036230859
710.0,32.5,-181.75,0.055385368893507
710.0,32.5,-177.25,0.05645089860071529
710.0,32.5,-172.75,0.05766036466638985
710.0,32.5,-168.25,0.059008321155781106
710.0,32.5,-163.75,0.06047282022378993
710.0,32.5,-159.25,0.062014845337048846
710.0,32.5,-154.75,0.0635818228839059
710.0,32.5,-150.25,0.06511481443225109
710.0,32.5,-145.75,0.06655853697906451
710.0,32.5,-141.25,0.06787258585855536
710.0,32.5,-136.75,0.06904074902182522
710.0,32.5,-132.25,0.07007436309402207
710.0,32.5,-127.75,0.0710066982325515
710.0,32.5,-123.25,0.07187848512902849
710.0,32.5,-118.75,0.07271890364680643
710.0,32.5,-114.25,0.07352965731818956
710.0,32.5,-109.75,0.07427966850160168
710.0,32.5,-105.25,0.07491343783990388
710.0,32.5,-100.75,0.07536931777591142
710.0,32.5,-96.25,0.07559907129095189
710.0,32.5,-91.75,0.07558038430340641
710.0,32.5,-87.25,0.07531904201364596
710.0,32.5,-82.75,0.07484323010976963
710.0,32.5,-78.25,0.07419485818264018
710.0,32.5,-73.75,0.07342158868783687
710.0,32.5,-69.25,0.0725709259618207
710.0,37.5,-186.25,0.05540090381954696
710.0,37.5,-181.75,0.056326589207014964
710.0,37.5,-177.25,0.05735974285403576
710.0,37.5,-172.75,0.05850024005183882
710.0,37.5,-168.25,0.05973910251091153
710.0,37.5,-163.75,0.06105652163925025
710.0,37.5,-159.25,0.06242202309098409
710.0,37.5,-154.75,0.06379720144703735
710.0,37.5,-150.25,0.06514077349657825
710.0,37.5,-145.75,0.06641512606117608
710.0,37.5,-141.25,0.06759296288483836
710.0,37.5,-136.75,0.06866210977682667
710.0,37.5,-132.25,0.06962645134036666
710.0,37.5,-127.75,0.07050181592273629
710.0,37.5,-123.25,0.0713073957888898
710.0,37.5,-118.75,0.07205537365299146
710.0,37.5,-114.25,0.0727427628145862
710.0,37.5,-109.75,0.07334904439416728
710.0,37.5,-105.25,0.0738408333424977
710.0,37.5,-100.75,0.0741816239680554
710.0,37.5,-96.25,0.07434246786129836
710.0,37.5,-91.75,0.07430950115030438
710.0,37.5,-87.25,0.07408633720794411
710.0,37.5,-82.75,0.07369191608555015
710.0,37.5,-78.25,0.07315586546714081
710.0,37.5,-73.75,0.07251338419188623
710.0,37.5,-69.25,0.07180082409687588
710.0,42.5,-186.25,0.05623426290938842
710.0,42.5,-181.75,0.05713956020654552
710.0,42.5,-177.25,0.0581284353515128
710.0,42.5,-172.75,0.05919689627298485
710.0,42.5,-168.25,0.06033477575645992
710.0,42.5,-163.75,0.06152487646385521
710.0,42.5,-159.25,0.06274345029282336
710.0,42.5,-154.75,0.06396223270972873
710.0,42.5,-150.25,0.06515182352031791
710.0,42.5,-145.75,0.06628579243962789
710.0,42.5,-141.25,0.0673445459312165
710.0,42.5,-136.75,0.06831780614801794
710.0,42.5,-132.25,0.06920469162665087
710.0,42.5,-127.75,0.07001098679744576
710.0,42.5,-123.25,0.07074416646093122
710.0,42.5,-118.75,0.07140775015094206
710.0,42.5,-114.25,0.07199708571679532
710.0,42.5,-109.75,0.07249830102927257
710.0,42.5,-105.25,0.07289094383261781
710.0,42.5,-100.75,0.07315330274591746
710.0,42.5,-96.25,0.0732683607855609
710.0,42.5,-91.75,0.07322830555603482
710.0,42.5,-87.25,0.07303641526037967
710.0,42.5,-82.75,0.07270633646393108
710.0,42.5,-78.25,0.07225960134981946
710.0,42.5,-73.75,0.07172243540379755
710.0,42.5,-69.25,0.07112266085010685
710.0,47.5,-186.25,0.056961968886776904
710.0,47.5,-181.75,0.05783578872316511
710.0,47.5,-177.25,0.05877426299236739
710.0,47.5,-172.75,0.05977154241929602
710.0,47.5,-168.25,0.060817511424023175
710.0,47.5,-163.75,0.061897511595129254
710.0,47.5,-159.25,0.06299288956941915
710.0,47.5,-154.75,0.06408245905007115
710.0,47.5,-150.25,0.06514470662418903
710.0,47.5,-145.75,0.06616031682446095
710.0,47.5,-141.25,0.0671144081568845
710.0,47.5,-136.75,0.06799782494695455
710.0,47.5,-132.25,0.06880698725167707
710.0,47.5,-127.75,0.06954218612902525
710.0,47.5,-123.25,0.07020474465572517
710.0,47.5,-118.75,0.07079395172686788
710.0,47.5,-114.25,0.07130487508557644
710.0,47.5,-109.75,0.07172791682547221
710.0,47.5,-105.25,0.07205034026016328
710.0,47.5,-100.75,0.07225924342648757
710.0,47.5,-96.25,0.07234493829848807
710.0,47.5,-91.75,0.07230364739225208
710.0,47.5,-87.25,0.07213881956373447
710.0,47.5,-82.75,0.07186094033432662
710.0,47.5,-78.25,0.07148617599346552
710.0,47.5,-73.75,0.07103439107225752
710.0,47.5,-69.25,0.07052704244960623
710.0,52.5,-186.25,0.057594180098134856
710.0,52.5,-181.75,0.05843006184472655
710.0,52.5,-177.25,0.059315809359496555
710.0,52.5,-172.75,0.0602448765737277
710.0,52.5,-168.25,0.06120777940789474
710.0,52.5,-163.75,0.062192093897319785
710.0,52.5,-159.25,0.06318295820228725
710.0,52.5,-154.75,0.06416410105757028
710.0,52.5,-150.25,0.0651192664851988
710.0,52.5,-145.75,0.06603375970309983
710.0,52.5,-141.25,0.06689574775016133
710.0,52.5,-136.75,0.06769695086086207
710.0,52.5,-132.25,0.06843248294654537
710.0,52.5,-127.75,0.069099833971591
710.0,52.5,-123.25,0.06969727469386322
710.0,52.5,-118.75,0.07022220027537245
710.0,52.5,-114.25,0.07067000155859962
710.0,52.5,-109.75,0.07103390204769588
710.0,52.5,-105.25,0.07130586474694867
710.0,52.5,-100.75,0.0714782907049688
710.0,52.5,-96.25,0.07154596565844222
710.0,52.5,-91.75,0.07150766917955076
710.0,52.5,-87.25,0.07136703437791829
710.0,52.5,-82.75,0.07113252863676027
710.0,52.5,-78.25,0.07081668361193748
710.0,52.5,-73.75,0.07043485002647878
710.0,52.5,-69.25,0.07000377887854102
710.0,57.5,-186.25,0.058142700165237884
710.0,57.5,-181.75,0.05893737246422451
710.0,57.5,-177.25,0.05977042231621224
710.0,57.5,-172.75,0.060635242454559035
710.0,57.5,-168.25,0.061523197880854266
710.0,57.5,-163.75,0.062423738519780454
710.0,57.5,-159.25,0.06332481698694786
710.0,57.5,-154.75,0.06421360507223783
710.0,57.5,-150.25,0.0650774150182829
710.0,57.5,-145.75,0.06590465290466564
710.0,57.5,-141.25,0.06668558915329649
710.0,57.5,-136.75,0.06741274737620191
710.0,57.5,-132.25,0.06808079622822791
710.0,57.5,-127.75,0.0686859669286208
710.0,57.5,-123.25,0.06922517372363439
710.0,57.5,-118.75,0.06969513001937783
710.0,57.5,-114.25,0.07009177671070772
710.0,57.5,-109.75,0.07041024916447376
710.0,57.5,-105.25,0.07064543103595974
710.0,57.5,-100.75,0.0707929441577513
710.0,57.5,-96.25,0.07085028313882653
710.0,57.5,-91.75,0.07081777249862078
710.0,57.5,-87.25,0.07069910308904809
710.0,57.5,-82.75,0.07050134720343555
710.0,57.5,-78.25,0.07023449550230246
710.0,57.5,-73.75,0.06991065675958079
710.0,57.5,-69.25,0.06954309798107831
710.0,62.5,-181.75,0.05937152379952505
710.0,62.5,-177.25,0.06015329532241255
710.0,62.5,-172.75,0.06095818873544683
710.0,62.5,-168.25,0.06177845301592297
710.0,62.5,-163.75,0.06260507650898547
710.0,62.5,-159.25,0.0634281185394878
710.0,62.5,-154.75,0.06423720880271146
710.0,62.5,-150.25,0.06502214955741664
710.0,62.5,-145.75,0.06577351429129932
710.0,62.5,-141.25,0.0664831186589934
710.0,62.5,-136.75,0.06714425628156616
710.0,62.5,-132.25,0.06775164546269896
710.0,62.5,-127.75,0.0683011125388211
710.0,62.5,-123.25,0.06878912059668081
710.0,62.5,-118.75,0.06921230923935467
710.0,62.5,-114.25,0.06956721709065913
710.0,62.5,-109.75,0.06985030574134307
710.0,62.5,-105.25,0.07005830719572144
710.0,62.5,-100.75,0.07018881100002103
710.0,62.5,-96.25,0.07024093104468931
710.0,62.5,-91.75,0.07021587134614167
710.0,62.5,-87.25,0.07011724681972463
710.0,62.5,-82.75,0.06995108889453773
710.0,62.5,-78.25,0.06972554661758501
710.0,62.5,-73.75,0.0694503560734447
710.0,62.5,-69.25,0.06913618223611794
710.0,67.5,-181.75,0.05974462477141013
710.0,67.5,-177.25,0.060477311611216514
710.0,67.5,-172.75,0.0612266093563396
710.0,67.5,-168.25,0.06198560301738554
710.0,67.5,-163.75,0.06274653702684443
710.0,67.5,-159.25,0.06350107287742539
710.0,67.5,-154.75,0.0642406404272351
710.0,67.5,-150.25,0.06495683919815243
710.0,67.5,-145.75,0.06564182493587921
710.0,67.5,-141.25,0.06628861023276165
710.0,67.5,-136.75,0.06689122149477257
710.0,67.5,-132.25,0.06744468764851605
710.0,67.5,-127.75,0.06794488147244807
710.0,67.5,-123.25,0.06838827905696049
710.0,67.5,-118.75,0.06877173116266452
710.0,67.5,-114.25,0.06909234023162775
