,X,Y,Z,grade,formation,borehole
455,1078.0,217.0,-137.8,3.0546729437043223,5,58
456,1078.0,217.0,-126.19999999999999,3.054706860954285,5,58
457,990.0,155.0,-149.39999999999998,3.0548323269899003,5,59
458,990.0,155.0,-137.8,3.054853761429405,5,59
459,990.0,155.0,-126.19999999999999,3.0548757979161576,5,59
460,990.0,155.0,-114.60000000000002,3.054898354579093,5,59
461,990.0,155.0,-103.0,3.0549213471868484,5,59
462,1562.0,2263.0,-265.4,3.0557553338359225,5,60
463,1562.0,2263.0,-253.79999999999998,3.0557669689712754,5,60
464,1562.0,2263.0,-242.2,3.055778039907903,5,60
465,1562.0,2263.0,-230.6,3.055788544676231,5,60
466,1562.0,2263.0,-219.0,3.0557984821136723,5,60
467,1562.0,2263.0,-207.39999999999998,3.0558078517843295,5,60
468,1562.0,2263.0,-195.8,3.055816653907827,5,60
469,1166.0,403.0,-207.39999999999998,3.054687287673508,5,61
470,1166.0,403.0,-195.8,3.0547134197071566,5,61
471,1166.0,403.0,-184.2,3.0547406938693418,5,61
472,1430.0,2263.0,-253.79999999999998,3.0555160919432316,5,62
473,1430.0,2263.0,-242.2,3.0555327556066674,5,62
474,1430.0,2263.0,-230.6,3.0555490857081575,5,62
475,1430.0,2263.0,-219.0,3.05556506131998,5,62
476,1430.0,2263.0,-207.39999999999998,3.0555806617200525,5,62
477,1430.0,2263.0,-195.8,3.055595866424046,5,62
478,1430.0,2263.0,-184.2,3.0556106552306947,5,62
479,1430.0,2263.0,-172.60000000000002,3.05562500828013,5,62
480,1430.0,31.0,-207.39999999999998,3.0472667616950826,5,63
481,1430.0,31.0,-195.8,3.047549917071696,5,63
482,1430.0,31.0,-184.2,3.0479081659658966,5,63
483,1430.0,31.0,-172.60000000000002,3.048344239090411,5,63
484,1430.0,31.0,-161.0,3.0488566494150584,5,63
485,1430.0,31.0,-149.39999999999998,3.0494390143768166,5,63
486,1430.0,31.0,-137.8,3.0500800594222985,5,63
487,1430.0,31.0,-126.19999999999999,3.0507643973235825,5,63
488,1430.0,31.0,-114.60000000000002,3.0514739703894147,5,63
489,1694.0,713.0,-253.79999999999998,3.0554209477687806,5,64
490,1694.0,713.0,-242.2,3.0554427298066,5,64
491,1694.0,775.0,-253.79999999999998,3.0557188667967115,5,65
492,1694.0,775.0,-242.2,3.0557350035630857,5,65
493,1122.0,2821.0,-195.8,3.0535121728427588,5,66
494,1122.0,2821.0,-184.2,3.053612691313274,5,66
495,1122.0,2821.0,-172.60000000000002,3.053708879808279,5,66
496,1122.0,2821.0,-161.0,3.05380081895514,5,66
497,1122.0,2821.0,-149.39999999999998,3.0538886008116304,5,66
498,1122.0,2821.0,-137.8,3.053972326976118,5,66
499,1122.0,2821.0,-126.19999999999999,3.054052106858419,5,66
500,1122.0,2821.0,-114.60000000000002,3.054128056107298,5,66
501,1122.0,2821.0,-103.0,3.0542002951896223,5,66
502,1122.0,2821.0,-91.39999999999998,3.0542689481142973,5,66
503,1122.0,2821.0,-79.80000000000001,3.0543341412936087,5,66
504,1122.0,2821.0,-68.19999999999999,3.0543960025336614,5,66
505,1034.0,2697.0,-184.2,3.0542838175545444,5,67
506,1034.0,2697.0,-172.60000000000002,3.0543355967581607,5,67
507,1034.0,2697.0,-161.0,3.0543857130543666,5,67
508,1034.0,2697.0,-149.39999999999998,3.0544341589630877,5,67
509,1034.0,2697.0,-137.8,3.054480933729315,5,67
510,1034.0,2697.0,-126.19999999999999,3.0545260427238046,5,67
511,1034.0,2697.0,-114.60000000000002,3.0545694968609673,5,67
512,1034.0,2697.0,-103.0,3.0546113120374616,5,67
513,1034.0,2697.0,-91.39999999999998,3.0546515085944677,5,67
514,1034.0,2697.0,-79.80000000000001,3.0546901108057103,5,67
515,1034.0,2697.0,-68.19999999999999,3.0547271463928456,5,67
516,1034.0,2697.0,-56.60000000000002,3.0547626460693222,5,67
517,638.0,1023.0,-149.39999999999998,3.05607226355492,5,68
518,638.0,1023.0,-137.8,3.056080971802597,5,68
519,638.0,1023.0,-126.19999999999999,3.0560888108526134,5,68
520,638.0,1023.0,-114.60000000000002,3.0560957581038593,5,68
521,1474.0,1891.0,-242.2,3.0570675133652223,5,69
522,1474.0,1891.0,-230.6,3.057114664317587,5,69
523,1826.0,527.0,-265.4,3.0544524549128456,5,70
524,1826.0,527.0,-253.79999999999998,3.054513268571367,5,70
525,1826.0,527.0,-242.2,3.05457713356082,5,70
526,1826.0,527.0,-230.6,3.054643777601504,5,70
527,1826.0,527.0,-219.0,3.0547129019344856,5,70
528,2046.0,155.0,-253.79999999999998,3.053642857118397,5,71
529,2046.0,155.0,-242.2,3.053992935888736,5,71
530,2046.0,155.0,-230.6,3.0543721333578304,5,71
531,2046.0,155.0,-219.0,3.054778791737728,5,71
532,2046.0,155.0,-207.39999999999998,3.0552101236263005,5,71
533,2046.0,155.0,-195.8,3.0556620305817614,5,71
534,2046.0,155.0,-184.2,3.0561290248552857,5,71
535,2046.0,155.0,-172.60000000000002,3.056604306121371,5,71
536,1254.0,2511.0,-230.6,3.054580738714754,5,72
537,1254.0,2511.0,-219.0,3.0546235385490443,5,72
538,1254.0,2511.0,-207.39999999999998,3.054665073461462,5,72
539,1254.0,2511.0,-195.8,3.0547053206090133,5,72
540,1254.0,2511.0,-184.2,3.0547442635951922,5,72
541,1254.0,2511.0,-172.60000000000002,3.0547818919995207,5,72
542,1254.0,2511.0,-161.0,3.0548182009073415,5,72
543,1254.0,2511.0,-149.39999999999998,3.054853190445097,5,72
544,1254.0,2511.0,-137.8,3.0548868653255905,5,72
545,1254.0,2511.0,-126.19999999999999,3.054919234406891,5,72
546,1254.0,2511.0,-114.60000000000002,3.0549503102679467,5,72
547,1430.0,2635.0,-242.2,3.0545144790116794,5,73
548,1430.0,2635.0,-230.6,3.0545757946817016,5,73
549,1430.0,2635.0,-219.0,3.054633860912587,5,73
550,1430.0,2635.0,-207.39999999999998,3.054688770705565,5,73
551,1430.0,2635.0,-195.8,3.054740624681663,5,73
552,1430.0,2635.0,-184.2,3.054789529309259,5,73
553,1430.0,2635.0,-172.60000000000002,3.0548355953169724,5,73
554,1430.0,2635.0,-161.0,3.0548789362859194,5,73
555,1430.0,2635.0,-149.39999999999998,3.054919667413248,5,73
556,1430.0,2635.0,-137.8,3.0549579044368045,5,73
557,1166.0,713.0,-219.0,3.0553692541614796,5,74
558,1166.0,713.0,-207.39999999999998,3.0553835693957376,5,74
559,1166.0,2697.0,-207.39999999999998,3.0538471718172246,5,75
560,1166.0,2697.0,-195.8,3.0539277450295623,5,75
561,1166.0,2697.0,-184.2,3.0540051749003507,5,75
562,1166.0,2697.0,-172.60000000000002,3.054079487555606,5,75
563,1166.0,2697.0,-161.0,3.0541507205645626,5,75
564,1166.0,2697.0,-149.39999999999998,3.0542189214827733,5,75
565,1166.0,2697.0,-137.8,3.0542841464848154,5,75
566,1166.0,2697.0,-126.19999999999999,3.0543464590900298,5,75
567,1166.0,2697.0,-114.60000000000002,3.0544059289829724,5,75
568,1166.0,2697.0,-103.0,3.0544626309284295,5,75
569,1166.0,2697.0,-91.39999999999998,3.0545166437795914,5,75
570,1166.0,2697.0,-79.80000000000001,3.054568049577012,5,75
571,1870.0,155.0,-300.2,3.0446651591128577,5,76
572,1870.0,155.0,-288.6,3.0448428304638027,5,76
573,1870.0,155.0,-277.0,3.045101312912583,5,76
574,1870.0,155.0,-265.4,3.0454454136872195,5,76
575,1870.0,155.0,-253.79999999999998,3.045878437337005,5,76
576,1870.0,155.0,-242.2,3.0464018059189697,5,76
577,1870.0,155.0,-230.6,3.0470147310285247,5,76
578,1870.0,155.0,-219.0,3.0477139679952296,5,76
579,1870.0,155.0,-207.39999999999998,3.0484936686558,5,76
580,2002.0,93.0,-277.0,3.050607777965754,5,77
581,2002.0,93.0,-265.4,3.0509201361402636,5,77
582,2002.0,93.0,-253.79999999999998,3.051277310646038,5,77
583,2002.0,93.0,-242.2,3.0516866676577874,5,77
584,2002.0,93.0,-230.6,3.0521589070102486,5,77
585,2002.0,93.0,-219.0,3.05270760472478,5,77
586,2002.0,93.0,-207.39999999999998,3.053347114408674,5,77
587,2002.0,93.0,-195.8,3.0540884325560596,5,77
588,2002.0,93.0,-184.2,3.0549334844977896,5,77
589,726.0,1085.0,-184.2,3.0564617058385326,5,78
590,726.0,1085.0,-172.60000000000002,3.056483692432983,5,78
591,726.0,1085.0,-161.0,3.0565041215289726,5,78
592,726.0,1085.0,-149.39999999999998,3.0565229091388177,5,78
593,726.0,1085.0,-137.8,3.056539981586367,5,78
594,726.0,1085.0,-126.19999999999999,3.0565552761275887,5,78
595,726.0,1085.0,-114.60000000000002,3.0565687414190257,5,78
596,946.0,2697.0,-161.0,3.054587379484874,5,79
597,946.0,2697.0,-149.39999999999998,3.0546230217334323,5,79
598,946.0,2697.0,-137.8,3.054657625246956,5,79
599,946.0,2697.0,-126.19999999999999,3.054691180281291,5,79
600,946.0,2697.0,-114.60000000000002,3.0547236811786926,5,79
601,946.0,2697.0,-103.0,3.054755126064367,5,79
602,946.0,2697.0,-91.39999999999998,3.054785516547113,5,79
603,946.0,2697.0,-79.80000000000001,3.0548148574261176,5,79
604,946.0,2697.0,-68.19999999999999,3.0548431564057137,5,79
605,946.0,2697.0,-56.60000000000002,3.054870423819513,5,79
606,1870.0,2883.0,-335.0,3.0613767681534854,5,80
607,1870.0,2883.0,-323.4,3.0610904099495286,5,80
608,1870.0,2883.0,-311.79999999999995,3.0608110555623105,5,80
609,1870.0,2883.0,-300.2,3.060539652254841,5,80
610,1870.0,2883.0,-288.6,3.060276916156744,5,80
611,1870.0,2883.0,-277.0,3.060023366569209,5,80
612,1870.0,2883.0,-265.4,3.0597793562340043,5,80
613,1870.0,2883.0,-253.79999999999998,3.0595450978859824,5,80
614,1870.0,2883.0,-242.2,3.059320687423667,5,80
615,1870.0,2883.0,-230.6,3.0591061240333985,5,80
616,1870.0,2883.0,-219.0,3.0589013275896506,5,80
617,1078.0,589.0,-207.39999999999998,3.0552340881705606,5,81
618,1078.0,589.0,-195.8,3.0552455396984315,5,81
619,1078.0,589.0,-184.2,3.0552572480483464,5,81
620,858.0,527.0,-184.2,3.055328270275731,5,82
621,858.0,527.0,-172.60000000000002,3.0553337315371016,5,82
622,858.0,527.0,-161.0,3.0553392644325967,5,82
623,858.0,527.0,-149.39999999999998,3.0553448556872675,5,82
624,858.0,527.0,-137.8,3.0553504917933307,5,82
625,858.0,527.0,-126.19999999999999,3.055356159075308,5,82
626,858.0,527.0,-114.60000000000002,3.0553618437564043,5,82
627,990.0,2821.0,-161.0,3.0542140630114583,5,83
628,990.0,2821.0,-149.39999999999998,3.054269994125566,5,83
629,990.0,2821.0,-137.8,3.054323939590753,5,83
630,990.0,2821.0,-126.19999999999999,3.054375911520196,5,83
631,990.0,2821.0,-114.60000000000002,3.0544259282981416,5,83
632,990.0,2821.0,-103.0,3.054474013895861,5,83
633,990.0,2821.0,-91.39999999999998,3.0545201972209863,5,83
634,990.0,2821.0,-79.80000000000001,3.0545645115021474,5,83
635,990.0,2821.0,-68.19999999999999,3.0546069937103355,5,83
636,990.0,2821.0,-56.60000000000002,3.0546476840176746,5,83
637,1386.0,2883.0,-230.6,3.053000680191448,5,84
638,1386.0,2883.0,-219.0,3.053186605363517,5,84
639,1386.0,2883.0,-207.39999999999998,3.053358550561462,5,84
640,1386.0,2883.0,-195.8,3.0535174999000847,5,84
641,1386.0,2883.0,-184.2,3.0536643808488217,5,84
642,1386.0,2883.0,-172.60000000000002,3.0538000649730535,5,84
643,1386.0,2883.0,-161.0,3.0539253692686037,5,84
644,1386.0,2883.0,-149.39999999999998,3.054041057930322,5,84
645,1386.0,2883.0,-137.8,3.054147844428249,5,84
646,1386.0,2883.0,-126.19999999999999,3.05424639378936,5,84
647,1694.0,2201.0,-265.4,3.056124146866159,5,85
648,1694.0,2201.0,-253.79999999999998,3.056130765961134,5,85
649,1694.0,2201.0,-242.2,3.056136581052526,5,85
650,1694.0,2201.0,-230.6,3.0561415999964567,5,85
651,1694.0,2201.0,-219.0,3.0561458324734287,5,85
652,1914.0,2821.0,-346.6,3.0599129119266912,5,86
653,1914.0,2821.0,-335.0,3.059755720070519,5,86
654,1914.0,2821.0,-323.4,3.0595960572529957,5,86
655,1914.0,2821.0,-311.79999999999995,3.059435243483135,5,86
656,1914.0,2821.0,-300.2,3.0592744227704047,5,86
657,1914.0,2821.0,-288.6,3.0591145775849826,5,86
658,1914.0,2821.0,-277.0,3.0589565433210786,5,86
659,1914.0,2821.0,-265.4,3.058801022437787,5,86
660,1914.0,2821.0,-253.79999999999998,3.0586485980432814,5,86
661,1914.0,2821.0,-242.2,3.058499746761117,5,86
662,1914.0,2821.0,-230.6,3.058354850776116,5,86
663,682.0,1395.0,-172.60000000000002,3.0581426838702663,5,87
664,682.0,1395.0,-161.0,3.0581826993327645,5,87
665,682.0,1395.0,-149.39999999999998,3.058216809613622,5,87
666,682.0,1395.0,-137.8,3.0582448513713554,5,87
667,682.0,1395.0,-126.19999999999999,3.0582667173906697,5,87
668,858.0,2325.0,-161.0,3.0553523180839424,5,88
669,858.0,2325.0,-149.39999999999998,3.0553629548934342,5,88
670,858.0,2325.0,-137.8,3.055373355503638,5,88
671,858.0,2325.0,-126.19999999999999,3.055383503746615,5,88
672,858.0,2325.0,-114.60000000000002,3.0553933844412735,5,88
673,858.0,2325.0,-103.0,3.055402983437152,5,88
674,858.0,2325.0,-91.39999999999998,3.055412287652741,5,88
675,858.0,2325.0,-79.80000000000001,3.0554212851082228,5,88
676,858.0,2325.0,-68.19999999999999,3.055429964952269,5,88
677,1430.0,713.0,-242.2,3.0553284120903563,5,89
678,1430.0,2883.0,-242.2,3.053380271267791,5,90
679,1430.0,2883.0,-230.6,3.0535497299626555,5,90
680,1430.0,2883.0,-219.0,3.0537053634370057,5,90
681,1430.0,2883.0,-207.39999999999998,3.0538482490134156,5,90
682,1430.0,2883.0,-195.8,3.0539793902893795,5,90
683,1430.0,2883.0,-184.2,3.0540997199634328,5,90
684,1430.0,2883.0,-172.60000000000002,3.0542101030880286,5,90
685,1430.0,2883.0,-161.0,3.054311340584537,5,90
686,1430.0,2883.0,-149.39999999999998,3.054404172894443,5,90
687,1430.0,2883.0,-137.8,3.0544892836712725,5,90
688,1914.0,2387.0,-300.2,3.056022697968383,5,91
689,1914.0,2387.0,-288.6,3.056023132211552,5,91
690,1914.0,2387.0,-277.0,3.0560225248153357,5,91
691,1914.0,2387.0,-265.4,3.056020934751107,5,91
692,1914.0,2387.0,-253.79999999999998,3.056018421333469,5,91
693,1914.0,2387.0,-242.2,3.0560150438015516,5,91
694,1650.0,2325.0,-277.0,3.0557946747853815,5,92
695,1650.0,2325.0,-265.4,3.055802915924325,5,92
696,1650.0,2325.0,-253.79999999999998,3.055810391128224,5,92
697,1650.0,2325.0,-242.2,3.055817121569072,5,92
698,1650.0,2325.0,-230.6,3.0558231292509976,5,92
699,1650.0,2325.0,-219.0,3.0558284368109576,5,92
700,1650.0,2325.0,-207.39999999999998,3.055833067336088,5,92
701,1650.0,2325.0,-195.8,3.055837044197995,5,92
702,1782.0,2387.0,-288.6,3.0559781392906906,5,93
703,1782.0,2387.0,-277.0,3.055979801177563,5,93
704,1782.0,2387.0,-265.4,3.0559804365973413,5,93
705,1782.0,2387.0,-253.79999999999998,3.055980107194124,5,93
706,1782.0,2387.0,-242.2,3.055978874190939,5,93
707,1782.0,2387.0,-230.6,3.055976798008175,5,93
708,1782.0,2387.0,-219.0,3.055973937930454,5,93
709,1782.0,2387.0,-207.39999999999998,3.0559703518201244,5,93
710,2178.0,217.0,-195.8,3.0564301365421755,5,94
711,2178.0,217.0,-184.2,3.0565938322546056,5,94
712,2178.0,217.0,-172.60000000000002,3.0567551729722893,5,94
713,2178.0,217.0,-161.0,3.0569127723236433,5,94
714,1298.0,2573.0,-230.6,3.0543508913805035,5,95
715,1298.0,2573.0,-219.0,3.0544084048117908,5,95
716,1298.0,2573.0,-207.39999999999998,3.0544638009246694,5,95
717,1298.0,2573.0,-195.8,3.0545170792925527,5,95
718,1298.0,2573.0,-184.2,3.0545682488579233,5,95
719,1298.0,2573.0,-172.60000000000002,3.0546173269279726,5,95
720,1298.0,2573.0,-161.0,3.0546643382098604,5,95
721,1298.0,2573.0,-149.39999999999998,3.0547093138924613,5,95
722,1298.0,2573.0,-137.8,3.0547522907795677,5,95
723,1298.0,2573.0,-126.19999999999999,3.0547933104779896,5,95
724,1298.0,2573.0,-114.60000000000002,3.054832418642555,5,95
725,2046.0,2759.0,-393.0,3.057647744492263,5,96
726,2046.0,2759.0,-381.4,3.0576396313666536,5,96
727,2046.0,2759.0,-369.8,3.0576243655664848,5,96
728,2046.0,2759.0,-358.2,3.0576026163036376,5,96
729,2046.0,2759.0,-346.6,3.0575750412806384,5,96
730,2046.0,2759.0,-335.0,3.0575422802469183,5,96
731,2046.0,2759.0,-323.4,3.0575049497527584,5,96
732,2046.0,2759.0,-311.79999999999995,3.057463639010084,5,96
733,2046.0,2759.0,-300.2,3.057418906758252,5,96
734,2046.0,2759.0,-288.6,3.0573712790278145,5,96
735,2046.0,2759.0,-277.0,3.057321247694406,5,96
736,1078.0,2387.0,-207.39999999999998,3.055057172134009,5,97
737,1078.0,2387.0,-195.8,3.0550780558590325,5,97
738,1078.0,2387.0,-184.2,3.05509858008554,5,97
739,1078.0,2387.0,-172.60000000000002,3.0551187184104682,5,97
740,1078.0,2387.0,-161.0,3.0551384462558313,5,97
741,1078.0,2387.0,-149.39999999999998,3.055157740870668,5,97
742,1078.0,2387.0,-137.8,3.0551765813276117,5,97
743,1078.0,2387.0,-126.19999999999999,3.0551949485143415,5,97
744,1078.0,2387.0,-114.60000000000002,3.0552128251204254,5,97
745,1078.0,2387.0,-103.0,3.0552301956197825,5,97
746,1078.0,2387.0,-91.39999999999998,3.055247046249119,5,97
747,1078.0,2387.0,-79.80000000000001,3.0552633649825025,5,97
748,858.0,1457.0,-242.2,3.06090438121778,5,98
749,858.0,1457.0,-230.6,3.061196571455563,5,98
750,858.0,1457.0,-219.0,3.0614748948387667,5,98
751,858.0,1457.0,-207.39999999999998,3.061735543309207,5,98
752,858.0,1457.0,-195.8,3.061974886254651,5,98
753,858.0,1457.0,-184.2,3.0621896057790137,5,98
754,858.0,1457.0,-172.60000000000002,3.062376824680278,5,98
755,858.0,1457.0,-161.0,3.0625342174367938,5,98
756,858.0,1457.0,-149.39999999999998,3.062660095512139,5,98
757,2134.0,2511.0,-346.6,3.055990866823339,5,99
758,2134.0,2511.0,-335.0,3.0559940629145874,5,99
759,2134.0,2511.0,-323.4,3.055995894515572,5,99
760,2134.0,2511.0,-311.79999999999995,3.0559964272725577,5,99
761,1078.0,2883.0,-184.2,3.053606386874607,5,100
762,1078.0,2883.0,-172.60000000000002,3.053699708294886,5,100
763,1078.0,2883.0,-161.0,3.0537890952697024,5,100
764,1078.0,2883.0,-149.39999999999998,3.0538746188184644,5,100
765,1078.0,2883.0,-137.8,3.0539563599504147,5,100
766,1078.0,2883.0,-126.19999999999999,3.054034408069431,5,100
767,1078.0,2883.0,-114.60000000000002,3.0541088595087795,5,100
768,1078.0,2883.0,-103.0,3.054179816193139,5,100
769,1078.0,2883.0,-91.39999999999998,3.054247384424126,5,100
770,1078.0,2883.0,-79.80000000000001,3.0543116737844325,5,100
771,1078.0,2883.0,-68.19999999999999,3.0543727961548175,5,100
