X,Y,Z,grade
101.05000000000001,910.0,-136.61,0.43455820511352106
101.05000000000001,910.0,-122.26999999999998,0.43456141121644265
101.05000000000001,910.0,-107.93,0.43456433019765545
101.05000000000001,930.0,-366.05,0.43449218755032626
101.05000000000001,930.0,-351.71000000000004,0.43449670062442675
101.05000000000001,930.0,-337.37,0.4345012766081384
101.05000000000001,930.0,-323.03000000000003,0.43450589212930807
101.05000000000001,930.0,-308.69,0.4345105233424966
101.05000000000001,930.0,-294.35,0.43451514613399334
101.05000000000001,930.0,-280.01,0.4345197363341097
101.05000000000001,930.0,-265.67,0.43452426993401216
101.05000000000001,930.0,-251.32999999999998,0.43452872330422093
101.05000000000001,930.0,-236.99,0.43453307341179176
101.05000000000001,930.0,-222.64999999999998,0.4345372980331724
101.05000000000001,930.0,-208.31,0.4345413759597238
101.05000000000001,930.0,-193.96999999999997,0.43454528719299285
101.05000000000001,930.0,-179.63,0.4345490131269493
101.05000000000001,930.0,-165.28999999999996,0.4345525367145828
101.05000000000001,930.0,-150.95,0.434555842616527
101.05000000000001,930.0,-136.61,0.4345589173296393
101.05000000000001,930.0,-122.26999999999998,0.4345617492938199
101.05000000000001,930.0,-107.93,0.43456432897571495
101.05000000000001,950.0,-366.05,0.43450059135704716
101.05000000000001,950.0,-351.71000000000004,0.4345046022481342
101.05000000000001,950.0,-337.37,0.4345086649231025
101.05000000000001,950.0,-323.03000000000003,0.43451275894134456
101.05000000000001,950.0,-308.69,0.43451686348757224
101.05000000000001,950.0,-294.35,0.4345209575479276
101.05000000000001,950.0,-280.01,0.4345250200918042
101.05000000000001,950.0,-265.67,0.434529030257072
101.05000000000001,950.0,-251.32999999999998,0.4345329675362899
101.05000000000001,950.0,-236.99,0.4345368119614246
101.05000000000001,950.0,-222.64999999999998,0.43454054428455424
101.05000000000001,950.0,-208.31,0.43454414615207476
101.05000000000001,950.0,-193.96999999999997,0.43454760026997796
101.05000000000001,950.0,-179.63,0.4345508905579048
101.05000000000001,950.0,-165.28999999999996,0.4345540022898306
101.05000000000001,950.0,-150.95,0.43455692221944164
101.05000000000001,950.0,-136.61,0.4345596386885217
101.05000000000001,950.0,-122.26999999999998,0.4345621417169205
101.05000000000001,950.0,-107.93,0.43456442307300225
101.05000000000001,970.0,-366.05,0.43450810364073006
101.05000000000001,970.0,-351.71000000000004,0.43451166768267363
101.05000000000001,970.0,-337.37,0.43451527429755654
101.05000000000001,970.0,-323.03000000000003,0.434518905611085
101.05000000000001,970.0,-308.69,0.43452254345355057
101.05000000000001,970.0,-294.35,0.4345261695110931
101.05000000000001,970.0,-280.01,0.43452976548142536
101.05000000000001,970.0,-265.67,0.43453331323209526
101.05000000000001,970.0,-251.32999999999998,0.43453679495923964
101.05000000000001,970.0,-236.99,0.43454019334476585
101.05000000000001,970.0,-222.64999999999998,0.4345434917098619
101.05000000000001,970.0,-208.31,0.4345466741627608
101.05000000000001,970.0,-193.96999999999997,0.4345497257387552
101.05000000000001,970.0,-179.63,0.4345526325305532
101.05000000000001,970.0,-165.28999999999996,0.43455538180720343
101.05000000000001,970.0,-150.95,0.4345579621199982
101.05000000000001,970.0,-136.61,0.4345603633939517
101.05000000000001,970.0,-122.26999999999998,0.43456257700370055
101.05000000000001,970.0,-107.93,0.43456459583289664
101.05000000000001,990.0,-366.05,0.4345148243306393
101.05000000000001,990.0,-351.71000000000004,0.43451799091411836
101.05000000000001,990.0,-337.37,0.43452119245056114
101.05000000000001,990.0,-323.03000000000003,0.434524413311194
101.05000000000001,990.0,-308.69,0.434527637635438
101.05000000000001,990.0,-294.35,0.4345308494608211
101.05000000000001,990.0,-280.01,0.4345340328563719
101.05000000000001,990.0,-265.67,0.4345371720578691
101.05000000000001,990.0,-251.32999999999998,0.43454025160324755
101.05000000000001,990.0,-236.99,0.43454325646641373
101.05000000000001,990.0,-222.64999999999998,0.43454617218773556
101.05000000000001,990.0,-208.31,0.43454898499947614
101.05000000000001,990.0,-193.96999999999997,0.43455168194449945
101.05000000000001,990.0,-179.63,0.4345542509866842
101.05000000000001,990.0,-165.28999999999996,0.4345566811115586
101.05000000000001,990.0,-150.95,0.4345589624158563
101.05000000000001,990.0,-136.61,0.43456108618482886
101.05000000000001,990.0,-122.26999999999998,0.4345630449563663
101.05000000000001,990.0,-107.93,0.4345648325711574
141.47,10.0,-251.32999999999998,0.42321532188660776
141.47,10.0,-236.99,0.42244073502260077
141.47,10.0,-222.64999999999998,0.4205889391851066
141.47,10.0,-208.31,0.4172209967394239
141.47,10.0,-193.96999999999997,0.4139725840567731
141.47,10.0,-179.63,0.4158297780271132
141.47,10.0,-165.28999999999996,0.42424477208630196
141.47,10.0,-150.95,0.4343759147971139
141.47,10.0,-136.61,0.4420932288364716
141.47,10.0,-122.26999999999998,0.4451893553302915
141.47,10.0,-107.93,0.4464269001048626
141.47,10.0,-93.59000000000003,0.4468397807197334
141.47,30.0,-251.32999999999998,0.42313306913334026
141.47,30.0,-236.99,0.422422737203964
141.47,30.0,-222.64999999999998,0.4211576585610645
141.47,30.0,-208.31,0.4195719199525276
141.47,30.0,-193.96999999999997,0.41894228906234887
141.47,30.0,-179.63,0.42113721696305095
141.47,30.0,-165.28999999999996,0.42651003882307914
141.47,30.0,-150.95,0.43321673757953555
141.47,30.0,-136.61,0.43897728252640916
141.47,30.0,-122.26999999999998,0.44266707897382357
141.47,30.0,-107.93,0.44458947628204
141.47,30.0,-93.59000000000003,0.44535004318446336
141.47,50.0,-251.32999999999998,0.42338493080157236
141.47,50.0,-236.99,0.42297118746489787
141.47,50.0,-222.64999999999998,0.4224720322212548
141.47,50.0,-208.31,0.4222084367944978
141.47,50.0,-193.96999999999997,0.42281108149637847
141.47,50.0,-179.63,0.42489638339214575
141.47,50.0,-165.28999999999996,0.42849099237329136
141.47,50.0,-150.95,0.43286156865465897
141.47,50.0,-136.61,0.43698900450426037
141.47,50.0,-122.26999999999998,0.4401705829829361
141.47,50.0,-107.93,0.4422291451135872
141.47,50.0,-93.59000000000003,0.4432994184090735
141.47,70.0,-265.67,0.4241536473547434
141.47,70.0,-251.32999999999998,0.4240599889993987
141.47,70.0,-236.99,0.4239838137139956
141.47,70.0,-222.64999999999998,0.42403364897699847
141.47,70.0,-208.31,0.42442192838024895
141.47,70.0,-193.96999999999997,0.4254266181242403
141.47,70.0,-179.63,0.42724771133863704
141.47,70.0,-165.28999999999996,0.4298360292942919
141.47,70.0,-150.95,0.4328539535536844
141.47,70.0,-136.61,0.43582433364329776
141.47,70.0,-122.26999999999998,0.43834502137947773
141.47,70.0,-107.93,0.4402091337086655
141.47,70.0,-93.59000000000003,0.4413884752468588
141.47,90.0,-265.67,0.424925590172484
141.47,90.0,-251.32999999999998,0.4250049560680888
141.47,90.0,-236.99,0.4251807669115291
141.47,90.0,-222.64999999999998,0.4255373117931252
141.47,90.0,-208.31,0.4261916512861835
141.47,90.0,-193.96999999999997,0.4272611927743998
141.47,90.0,-179.63,0.42880419174919565
141.47,90.0,-165.28999999999996,0.4307647543798417
141.47,90.0,-150.95,0.4329659112342291
141.47,90.0,-136.61,0.4351639926390868
141.47,90.0,-122.26999999999998,0.43713063105797273
141.47,90.0,-107.93,0.43871313538610623
141.47,90.0,-93.59000000000003,0.43985025294706476
141.47,110.0,-265.67,0.4258479392106128
141.47,110.0,-251.32999999999998,0.42605870420788466
141.47,110.0,-236.99,0.42638737185551945
141.47,110.0,-222.64999999999998,0.42688735019241403
141.47,110.0,-208.31,0.4276180847030348
141.47,110.0,-193.96999999999997,0.4286263586594718
141.47,110.0,-179.63,0.42992150646455385
141.47,110.0,-165.28999999999996,0.43145674111850035
141.47,110.0,-150.95,0.43312966475524217
141.47,110.0,-136.61,0.43480507263614043
141.47,110.0,-122.26999999999998,0.436349448582835
141.47,110.0,-107.93,0.4376607512410707
141.47,110.0,-93.59000000000003,0.43868295658880474
141.47,130.0,-280.01,0.42661119696596816
141.47,130.0,-265.67,0.4268204152337817
141.47,130.0,-251.32999999999998,0.42711482899311515
141.47,130.0,-236.99,0.42752116644493326
141.47,130.0,-222.64999999999998,0.428070003466921
141.47,130.0,-208.31,0.42878947350287355
141.47,130.0,-193.96999999999997,0.4296954685881463
141.47,130.0,-179.63,0.4307811010867924
141.47,130.0,-165.28999999999996,0.4320102030614904
141.47,130.0,-150.95,0.4333191114676706
141.47,130.0,-136.61,0.43462741133481786
141.47,130.0,-122.26999999999998,0.4358538365598685
141.47,130.0,-107.93,0.43693131013393366
141.47,130.0,-93.59000000000003,0.437816405145014
141.47,150.0,-280.01,0.4275151922135932
141.47,150.0,-265.67,0.4277748131848773
141.47,150.0,-251.32999999999998,0.4281138289976342
141.47,150.0,-236.99,0.42854864579545443
141.47,150.0,-222.64999999999998,0.42909534339710625
141.47,150.0,-208.31,0.429765720116277
141.47,150.0,-193.96999999999997,0.4305623091152902
141.47,150.0,-179.63,0.4314738193736026
141.47,150.0,-165.28999999999996,0.4324729331926899
141.47,150.0,-150.95,0.4335179350593317
141.47,150.0,-136.61,0.4345582545840428
141.47,150.0,-122.26999999999998,0.43554239062836364
141.47,150.0,-107.93,0.4364257898796985
141.47,150.0,-93.59000000000003,0.4371765248820627
141.47,170.0,-294.35,0.42815579681160565
141.47,170.0,-280.01,0.4283833804093589
141.47,170.0,-265.67,0.42867047017035276
141.47,170.0,-251.32999999999998,0.42902618082772553
141.47,170.0,-236.99,0.4294596486603056
141.47,170.0,-222.64999999999998,0.4299783411528947
141.47,170.0,-208.31,0.43058574690634155
141.47,170.0,-193.96999999999997,0.4312788688146789
141.47,170.0,-179.63,0.43204624545575876
141.47,170.0,-165.28999999999996,0.43286731043696
141.47,170.0,-150.95,0.43371362668391317
141.47,170.0,-136.61,0.43455195019934184
141.47,170.0,-122.26999999999998,0.4353484401966834
141.47,170.0,-107.93,0.43607295315097455
141.47,170.0,-93.59000000000003,0.43670240298955526
141.47,190.0,-294.35,0.42894353554806036
141.47,190.0,-280.01,0.4291890631698088
141.47,190.0,-265.67,0.42948619240124386
141.47,190.0,-251.32999999999998,0.42984009251645056
141.47,190.0,-236.99,0.4302551713549347
141.47,190.0,-222.64999999999998,0.43073398247460915
141.47,190.0,-208.31,0.43127592551294397
141.47,190.0,-193.96999999999997,0.431875998485983
141.47,190.0,-179.63,0.43252395996683074
141.47,190.0,-165.28999999999996,0.433204251460392
141.47,190.0,-150.95,0.4338968804228138
141.47,190.0,-136.61,0.43457920510248527
141.47,190.0,-122.26999999999998,0.4352282916296401
141.47,190.0,-107.93,0.43582334521787
141.47,190.0,-93.59000000000003,0.43634771649664406
141.47,210.0,-308.69,0.42945582522584
141.47,210.0,-294.35,0.4296670870971589
141.47,210.0,-280.01,0.4299186990511546
141.47,210.0,-265.67,0.4302135401748145
141.47,210.0,-251.32999999999998,0.4305540590265391
141.47,210.0,-236.99,0.43094174212179664
141.47,210.0,-222.64999999999998,0.43137644707574313
141.47,210.0,-208.31,0.4318556915765487
141.47,210.0,-193.96999999999997,0.43237404613959346
141.47,210.0,-179.63,0.43292280784816084
141.47,210.0,-165.28999999999996,0.43349011027310325
141.47,210.0,-150.95,0.434061543901834
141.47,210.0,-136.61,0.4346212399008447
141.47,210.0,-122.26999999999998,0.43515324806967637
141.47,210.0,-107.93,0.4356429619010047
141.47,210.0,-93.59000000000003,0.4360783369445468
141.47,230.0,-308.69,0.43010394933464485
141.47,230.0,-294.35,0.430318774340978
141.47,230.0,-280.01,0.43056772798693843
141.47,230.0,-265.67,0.4308520577894613
141.47,230.0,-251.32999999999998,0.431172441537755
141.47,230.0,-236.99,0.4315286439603039
141.47,230.0,-222.64999999999998,0.43191912702238483
141.47,230.0,-208.31,0.43234067355832667
141.47,230.0,-193.96999999999997,0.43278810636739345
141.47,230.0,-179.63,0.43325419094698653
141.47,230.0,-165.28999999999996,0.4337297914908554
141.47,230.0,-150.95,0.4342043060374008
141.47,230.0,-136.61,0.4346663472643979
141.47,230.0,-122.26999999999998,0.4351045778165128
141.47,230.0,-107.93,0.43550857175805957
141.47,230.0,-93.59000000000003,0.43586956854194114
141.47,250.0,-308.69,0.43068524443198475
141.47,250.0,-294.35,0.43089714405842094
141.47,250.0,-280.01,0.43113735906922923
141.47,250.0,-265.67,0.4314060412272677
141.47,250.0,-251.32999999999998,0.43170277632403514
141.47,250.0,-236.99,0.43202637449694464
141.47,250.0,-222.64999999999998,0.4323746526566122
141.47,250.0,-208.31,0.43274424565373315
141.47,250.0,-193.96999999999997,0.4331304910493426
141.47,250.0,-179.63,0.43352743144099937
141.47,250.0,-165.28999999999996,0.43392796549750867
141.47,250.0,-150.95,0.4343241549610473
141.47,250.0,-136.61,0.43470766484151374
141.47,250.0,-122.26999999999998,0.43507028576475604
141.47,250.0,-107.93,0.43540446907569746
141.47,250.0,-93.59000000000003,0.4357038021254305
141.47,270.0,-323.03000000000003,0.4310193433998559
141.47,270.0,-308.69,0.4312003867223145
141.47,270.0,-294.35,0.43140474079767666
141.47,270.0,-280.01,0.43163225405687616
141.47,270.0,-265.67,0.4318823847739237
141.47,270.0,-251.32999999999998,0.4321540893782714
141.47,270.0,-236.99,0.4324457017320249
141.47,270.0,-222.64999999999998,0.4327548193481029
141.47,270.0,-208.31,0.4330782181889358
141.47,270.0,-193.96999999999997,0.43341182023892516
141.47,270.0,-179.63,0.43375073562981775
141.47,270.0,-165.28999999999996,0.4340893928798144
141.47,270.0,-150.95,0.4344217576029169
141.47,270.0,-136.61,0.43474162443340425
141.47,270.0,-122.26999999999998,0.43504295262205056
141.47,270.0,-107.93,0.43532020651558023
141.47,270.0,-93.59000000000003,0.4355686603769092
141.47,290.0,-323.03000000000003,0.431478345861343
141.47,290.0,-308.69,0.431652740194776
141.47,290.0,-294.35,0.4318464639126936
141.47,290.0,-280.01,0.4320589226448997
141.47,290.0,-265.67,0.43228916775063747
141.47,290.0,-251.32999999999998,0.43253583125004275
141.47,290.0,-236.99,0.43279706186891775
141.47,290.0,-222.64999999999998,0.4330704723047211
141.47,290.0,-208.31,0.43335311014134914
141.47,290.0,-193.96999999999997,0.43364146524876673
141.47,290.0,-179.63,0.43393152424810627
141.47,290.0,-165.28999999999996,0.4342188775107602
141.47,290.0,-150.95,0.43449887677970883
141.47,290.0,-136.61,0.434766833207498
141.47,290.0,-122.26999999999998,0.43501823821363356
141.47,290.0,-107.93,0.4352489848349433
141.47,290.0,-93.59000000000003,0.4354555663404478
141.47,310.0,-323.03000000000003,0.43188186617080904
141.47,310.0,-308.69,0.432047200881506
141.47,310.0,-294.35,0.43222841370623244
141.47,310.0,-280.01,0.4324246497677547
141.47,310.0,-265.67,0.43263474996636936
141.47,310.0,-251.32999999999998,0.43285721699545204
141.47,310.0,-236.99,0.43309018637848296
141.47,310.0,-222.64999999999998,0.4333314086446635
141.47,310.0,-208.31,0.43357824958112273
141.47,310.0,-193.96999999999997,0.43382771519487284
141.47,310.0,-179.63,0.43407650629699945
141.47,310.0,-165.28999999999996,0.43432110448773104
141.47,310.0,-150.95,0.43455788715503146
141.47,310.0,-136.61,0.4347832646188175
141.47,310.0,-122.26999999999998,0.43499382866569086
141.47,310.0,-107.93,0.4351864992813157
141.47,310.0,-93.59000000000003,0.4353586559657059
141.47,330.0,-337.37,0.43209350633553434
141.47,330.0,-323.03000000000003,0.4322345968085638
141.47,330.0,-308.69,0.43238938419778356
141.47,330.0,-294.35,0.4325571167966565
141.47,330.0,-280.01,0.4327368076225966
141.47,330.0,-265.67,0.4329272172481711
141.47,330.0,-251.32999999999998,0.4331268396702928
141.47,330.0,-236.99,0.43333389414537377
141.47,330.0,-222.64999999999998,0.4335463265412687
141.47,330.0,-208.31,0.4337618239383755
141.47,330.0,-193.96999999999997,0.4339778457495279
141.47,330.0,-179.63,0.4341916734179551
141.47,330.0,-165.28999999999996,0.4344004788454663
141.47,330.0,-150.95,0.43460140933209596
141.47,330.0,-136.61,0.43479168435989024
141.47,330.0,-122.26999999999998,0.43496869748928824
141.47,330.0,-107.93,0.43513011538364454
141.47,330.0,-93.59000000000003,0.43527396581513017
141.47,350.0,-337.37,0.4324094785713395
141.47,350.0,-323.03000000000003,0.43254161899738963
141.47,350.0,-308.69,0.432685081006267
141.47,350.0,-294.35,0.4328390315910055
141.47,350.0,-280.01,0.43300243881676664
141.47,350.0,-265.67,0.4331740659541948
141.47,350.0,-251.32999999999998,0.4333524694787218
141.47,350.0,-236.99,0.43353600268835796
141.47,350.0,-222.64999999999998,0.4337228268991878
141.47,350.0,-208.31,0.43391093211197684
141.47,350.0,-193.96999999999997,0.43409816861643385
141.47,350.0,-179.63,0.4342822901827752
141.47,350.0,-165.28999999999996,0.43446100833346535
141.47,350.0,-150.95,0.43463205583185976
141.47,350.0,-136.61,0.4347932561772501
141.47,350.0,-122.26999999999998,0.43494259479819836
141.47,350.0,-107.93,0.4350782870035205
141.47,350.0,-93.59000000000003,0.43519883772235074
141.47,370.0,-337.37,0.432685448530488
141.47,370.0,-323.03000000000003,0.4328080268330693
141.47,370.0,-308.69,0.4329399134745602
141.47,370.0,-294.35,0.4330802531122098
141.47,370.0,-280.01,0.4332280256814704
141.47,370.0,-265.67,0.4333820475747049
141.47,370.0,-251.32999999999998,0.4335409766403865
141.47,370.0,-236.99,0.43370332198280326
141.47,370.0,-222.64999999999998,0.43386745956279416
141.47,370.0,-208.31,0.4340316544584722
141.47,370.0,-193.96999999999997,0.434194090306058
141.47,370.0,-179.63,0.4343529059019106
141.47,370.0,-165.28999999999996,0.43450623824730744
141.47,370.0,-150.95,0.4346522705396869
141.47,370.0,-136.61,0.4347892828731806
141.47,370.0,-122.26999999999998,0.43491570283226993
141.47,370.0,-107.93,0.4350301528568769
141.47,370.0,-93.59000000000003,0.4351314912943999
141.47,370.0,-79.25,0.4352188444471274
141.47,390.0,-337.37,0.43292587000209426
141.47,390.0,-323.03000000000003,0.43303869234495196
141.47,390.0,-308.69,0.4331591335484018
141.47,390.0,-294.35,0.4332863549850461
141.47,390.0,-280.01,0.43341938362982835
141.47,390.0,-265.67,0.4335571173465507
141.47,390.0,-251.32999999999998,0.43369833357612614
141.47,390.0,-236.99,0.43384170191976956
141.47,390.0,-222.64999999999998,0.4339858010564549
141.47,390.0,-208.31,0.43412914028766497
141.47,390.0,-193.96999999999997,0.4342701857511108
141.47,390.0,-179.63,0.43440739099470754
141.47,390.0,-165.28999999999996,0.4345392311800031
141.47,390.0,-150.95,0.4346642397395998
141.47,390.0,-136.61,0.4347810459081853
141.47,390.0,-122.26999999999998,0.43488841124921956
141.47,390.0,-107.93,0.43498526316514263
141.47,390.0,-93.59000000000003,0.43507072344378583
141.47,390.0,-79.25,0.43514413016147246
141.47,410.0,-351.71000000000004,0.43303867441299465
141.47,410.0,-337.37,0.4331349547196683
141.47,410.0,-323.03000000000003,0.4332381311405037
141.47,410.0,-308.69,0.4333475195360589
141.47,410.0,-294.35,0.43346232248839883
141.47,410.0,-280.01,0.43358163410344464
141.47,410.0,-265.67,0.4337044474467252
141.47,410.0,-251.32999999999998,0.43382966484489166
141.47,410.0,-236.99,0.43395611125104283
141.47,410.0,-222.64999999999998,0.43408255079635377
141.47,410.0,-208.31,0.43420770652448876
141.47,410.0,-193.96999999999997,0.43433028312577343
141.47,410.0,-179.63,0.43444899226244205
141.47,410.0,-165.28999999999996,0.43456257982313534
141.47,410.0,-150.95,0.4346698541922978
141.47,410.0,-136.61,0.4347697144033923
141.47,410.0,-122.26999999999998,0.434861176899368
141.47,410.0,-107.93,0.43494339957859973
141.47,410.0,-93.59000000000003,0.43501570187674893
141.47,410.0,-79.25,0.43507757982540696
141.47,430.0,-351.71000000000004,0.4332284280224473
141.47,430.0,-337.37,0.4333165842506602
141.47,430.0,-323.03000000000003,0.43341043718075395
141.47,430.0,-308.69,0.4335093376421976
141.47,430.0,-294.35,0.4336125435580603
141.47,430.0,-280.01,0.4337192260099667
141.47,430.0,-265.67,0.43382847756025067
141.47,430.0,-251.32999999999998,0.4339393229093968
141.47,430.0,-236.99,0.43405073191583404
141.47,430.0,-222.64999999999998,0.4341616349309367
141.47,430.0,-208.31,0.4342709403019172
141.47,430.0,-193.96999999999997,0.4343775537699906
141.47,430.0,-179.63,0.43448039934718224
141.47,430.0,-165.28999999999996,0.4345784411043836
141.47,430.0,-150.95,0.434670705162412
141.47,430.0,-136.61,0.4347563010661607
141.47,430.0,-122.26999999999998,0.4348344416582313
141.47,430.0,-107.93,0.4349044605677833
141.47,430.0,-93.59000000000003,0.4349658265000609
141.47,430.0,-79.25,0.4350181536518322
141.47,450.0,-351.71000000000004,0.4333939700450328
141.47,450.0,-337.37,0.4334742703112164
141.47,450.0,-323.03000000000003,0.433559263209149
141.47,450.0,-308.69,0.43364834457297247
141.47,450.0,-294.35,0.43374083460816565
141.47,450.0,-280.01,0.4338359844405763
141.47,450.0,-265.67,0.43393298454158424
141.47,450.0,-251.32999999999998,0.43403097501584714
141.47,450.0,-236.99,0.4341290576859143
141.47,450.0,-222.64999999999998,0.43422630984362287
141.47,450.0,-208.31,0.43432179946211197
141.47,450.0,-193.96999999999997,0.4344146015760152
141.47,450.0,-179.63,0.43450381544634975
141.47,450.0,-165.28999999999996,0.43458858203797956
141.47,450.0,-150.95,0.43466810126141253
141.47,450.0,-136.61,0.43474164837735296
141.47,450.0,-122.26999999999998,0.4348085889420326
141.47,450.0,-107.93,0.4348683916911677
141.47,450.0,-93.59000000000003,0.4349206388233834
141.47,450.0,-79.25,0.43496503324891483
141.47,470.0,-351.71000000000004,0.43353832004686976
141.47,470.0,-337.37,0.4336111470029953
141.47,470.0,-323.03000000000003,0.4336878299019411
141.47,470.0,-308.69,0.43376781452932783
141.47,470.0,-294.35,0.4338504854638413
141.47,470.0,-280.01,0.43393517261630393
141.47,470.0,-265.67,0.4340211592967238
141.47,470.0,-251.32999999999998,0.434107691745533
141.47,470.0,-236.99,0.43419399001816844
141.47,470.0,-222.64999999999998,0.43427926005998946
141.47,470.0,-208.31,0.4343627067520085
141.47,470.0,-193.96999999999997,0.43444354764930126
141.47,470.0,-179.63,0.43452102707697643
141.47,470.0,-165.28999999999996,0.43459443019752564
141.47,470.0,-150.95,0.4346630966246357
141.47,470.0,-136.61,0.4347264331371171
141.47,470.0,-122.26999999999998,0.4347839250482171
141.47,470.0,-107.93,0.4348351458132221
141.47,470.0,-93.59000000000003,0.434879764513072
141.47,470.0,-79.25,0.4349175509318506
141.47,490.0,-351.71000000000004,0.4336641755484076
141.47,490.0,-337.37,0.4337299830500794
141.47,490.0,-323.03000000000003,0.4337989518948441
141.47,490.0,-308.69,0.4338705792727607
141.47,490.0,-294.35,0.43394431306660175
141.47,490.0,-280.01,0.43401955808424764
141.47,490.0,-265.67,0.43409568351831823
141.47,490.0,-251.32999999999998,0.4341720315450177
141.47,490.0,-236.99,0.43424792693475023
141.47,490.0,-222.64999999999998,0.4343226875059948
141.47,490.0,-208.31,0.43439563521286834
141.47,490.0,-193.96999999999997,0.4344661076172239
141.47,490.0,-179.63,0.43453346946096416
141.47,490.0,-165.28999999999996,0.43459712402598405
141.47,490.0,-150.95,0.4346565239515029
141.47,490.0,-136.61,0.43471118117429725
141.47,490.0,-122.26999999999998,0.4347606756691087
141.47,490.0,-107.93,0.4348046626956937
141.47,490.0,-93.59000000000003,0.4348428783053531
141.47,490.0,-79.25,0.434875142921857
141.47,510.0,-351.71000000000004,0.4337739252000714
141.47,510.0,-337.37,0.4338332056756997
141.47,510.0,-323.03000000000003,0.43389507264304583
141.47,510.0,-308.69,0.4339590738321933
141.47,510.0,-294.35,0.43402471740080023
141.47,510.0,-280.01,0.43409147769666
141.47,510.0,-265.67,0.4341588019961493
141.47,510.0,-251.32999999999998,0.43422611812254175
141.47,510.0,-236.99,0.4342928428160586
141.47,510.0,-222.64999999999998,0.4343583906961455
141.47,510.0,-208.31,0.4344221836267572
141.47,510.0,-193.96999999999997,0.4344836602691704
141.47,510.0,-179.63,0.43454228558534747
141.47,510.0,-165.28999999999996,0.43459756004037786
141.47,510.0,-150.95,0.4346490282465725
141.47,510.0,-136.61,0.4346962867961761
141.47,510.0,-122.26999999999998,0.4347389910454159
141.47,510.0,-107.93,0.43477686064007065
141.47,510.0,-93.59000000000003,0.43480968361147665
141.47,510.0,-79.25,0.4348373189203476
141.47,530.0,-351.71000000000004,0.4338696700115374
141.47,530.0,-337.37,0.4339229304269744
141.47,530.0,-323.03000000000003,0.4339783028298733
141.47,530.0,-308.69,0.4340353831599205
141.47,530.0,-294.35,0.4340937356968813
141.47,530.0,-280.01,0.43415289827792775
141.47,530.0,-265.67,0.434212388285478
141.47,530.0,-251.32999999999998,0.4342717093107619
141.47,530.0,-236.99,0.4343303583728974
141.47,530.0,-222.64999999999998,0.43438783354954447
141.47,530.0,-208.31,0.4344436418540225
141.47,530.0,-193.96999999999997,0.43449730717634005
141.47,530.0,-179.63,0.4345483780929902
141.47,530.0,-165.28999999999996,0.4345964353437964
141.47,530.0,-150.95,0.4346410987745433
141.47,530.0,-136.61,0.43468203355231566
141.47,530.0,-122.26999999999998,0.4347189554769797
141.47,530.0,-107.93,0.4347516352366759
141.47,530.0,-93.59000000000003,0.43477990148716283
141.47,530.0,-79.25,0.43480364267290705
141.47,550.0,-366.05,0.4339075549935578
141.47,550.0,-351.71000000000004,0.43395324859873824
141.47,550.0,-337.37,0.4340009931976031
141.47,550.0,-323.03000000000003,0.43405045898864303
141.47,550.0,-308.69,0.4341012869296833
141.47,550.0,-294.35,0.4341530927179091
141.47,550.0,-280.01,0.4342054714426105
141.47,550.0,-265.67,0.434258002843091
141.47,550.0,-251.32999999999998,0.4343102570832013
141.47,550.0,-236.99,0.43436180093422855
141.47,550.0,-222.64999999999998,0.4344122042400398
141.47,550.0,-208.31,0.43446104652344364
141.47,550.0,-193.96999999999997,0.43450792358123175
141.47,550.0,-179.63,0.4345524539083791
141.47,550.0,-165.28999999999996,0.43459428478989465
141.47,550.0,-150.95,0.4346330979023528
141.47,550.0,-136.61,0.43466861427677617
141.47,550.0,-122.26999999999998,0.4347005984899228
141.47,550.0,-107.93,0.4347288619722765
141.47,550.0,-93.59000000000003,0.4347532653470842
141.47,550.0,-79.25,0.43477371974493173
141.47,570.0,-366.05,0.43398523943370915
141.47,570.0,-351.71000000000004,0.4340262637774273
141.47,570.0,-337.37,0.4340689820763048
141.47,570.0,-323.03000000000003,0.4341131003471637
141.47,570.0,-308.69,0.43415830093490704
141.47,570.0,-294.35,0.43420424607903013
141.47,570.0,-280.01,0.43425058201669153
141.47,570.0,-265.67,0.4342969435591735
141.47,570.0,-251.32999999999998,0.43434295906187165
141.47,570.0,-236.99,0.43438825569278555
141.47,570.0,-222.64999999999998,0.4344324648911899
141.47,570.0,-208.31,0.43447522789765985
141.47,570.0,-193.96999999999997,0.434516201229205
141.47,570.0,-179.63,0.4345550619697103
141.47,570.0,-165.28999999999996,0.4345915127463628
141.47,570.0,-150.95,0.4346252862677952
141.47,570.0,-136.61,0.4346561493090728
141.47,570.0,-122.26999999999998,0.43468390604254
141.47,570.0,-107.93,0.434708400631422
141.47,570.0,-93.59000000000003,0.4347295190243297
141.47,570.0,-79.25,0.4347471899126782
141.47,590.0,-366.05,0.4340533473404611
141.47,590.0,-351.71000000000004,0.4340901088058931
141.47,590.0,-337.37,0.4341282676038116
141.47,590.0,-323.03000000000003,0.4341675628092791
141.47,590.0,-308.69,0.4342077143704911
141.47,590.0,-294.35,0.4342484262702686
141.47,590.0,-280.01,0.43428939011397316
141.47,590.0,-265.67,0.43433028908655225
141.47,590.0,-251.32999999999998,0.43437080220838703
141.47,590.0,-236.99,0.4344106088079492
141.47,590.0,-222.64999999999998,0.43444939311945935
141.47,590.0,-208.31,0.43448684890640477
141.47,590.0,-193.96999999999997,0.43452268400703403
